lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.0770095
# Diagonal elements of inverse mass matrix:
# 0.0198293, 0.00636975, 0.0499694, 0.0159952, 0.00755653, 0.0141658, 0.00915834, 0.00458811, 0.0419912, 0.0128231, 0.0278902, 0.0104354, 0.547864, 0.573417, 0.185198, 0.104667, 0.074855, 0.0446485, 0.371521, 0.623965, 0.0388724, 0.289308, 0.278401, 0.155481, 0.17764, 0.815055, 2.54017, 0.137675, 1.29003, 6.74171
-4179.7,0.940018,0.0770095,5,63,0,4201.5,73.352,32.3713,220.338,61.8941,80.1336,74.5576,22.5599,59.9213,25.8154,118.788,152.324,30.9798,192.941,0.0682548,0.150794,0.0847556,0.134443,0.160682,0.0478661,0.0526127,0.274222,0.0492509,0.0705868,0.0427313,0.150827,0.064823,-1.9987,0.721208,0.189759,2.82067,-32.9321,-36.8124,-32.109,-45.7463,-38.6751,-40.6041,-38.7777,-47.6563,-38.9875,-35.4596,-48.7703,-38.0059,-39.0337,-36.8628,-42.3397,-49.633,-43.3496,-34.9909,-41.5678,-45.1841,-34.7753,-40.52,-45.1475,-39.7648,-39.3888,-32.8628,-33.5859,-37.893,-41.4455,-32.7225,-31.7364,-38.3599,-37.3296,-32.8547,-39.2455,-32.4626,-28.4736,-48.7092,-37.2365,-43.9337,-44.5947,-41.54,-35.2786,-37.9864,-35.041,-33.4256,-29.2324,-38.9311,-36.8651,-36.3434,-44.9981,-46.4081,-33.969,-35.0333,-32.0216,-35.1565,-39.4548,-45.575,-45.1303,-43.4053,-41.0877,-47.0172,-50.6918,-27.4664,-31.0667,-42.2536,-39.9659,-32.1228,-34.4331,-36.3014,-34.3251,-29.4956,-37.1153,-34.5572,-44.3526,-30.4101,-33.1435,-41.6801,-40.5703,-32.3607,-43.7916,-39.1281,-41.0629,-27.6409,-42.6647,-52.5864,-43.5564,-41.1456,-39.0055,-38.4973,-39.6705,-44.5811,-43.645,-38.0737,-40.5112,-36.1487,-34.8707,-37.7189,-37.325,-32.3473,-37.5859,-31.4631,-30.846,-33.5524,-30.4867,-38.3069,-38.1596,-33.8842,-39.1955,-43.783
-4177.37,0.940586,0.0770095,6,63,0,4194.15,73.7335,32.1435,200.636,59.0928,83.9251,72.5445,24.3365,54.8365,16.9621,120.258,160.296,39.8642,205.846,0.0433148,0.19252,0.23766,0.14972,0.204405,0.0548642,0.14267,0.306497,0.260885,0.0870714,0.0545816,0.119871,0.0395371,-1.55771,0.721684,0.395325,3.55565,-33.5114,-36.5473,-32.4167,-46.5065,-40.729,-40.1586,-38.3151,-48.9042,-38.7342,-35.1796,-48.9447,-37.7382,-39.692,-36.3916,-41.6783,-48.286,-43.4335,-34.9988,-39.7696,-45.9513,-34.9219,-40.974,-44.3133,-40.2859,-40.3298,-32.3619,-32.1723,-37.995,-42.5641,-32.6046,-32.0733,-38.1744,-37.3836,-32.8503,-38.7597,-32.805,-29.2059,-48.2921,-37.3416,-42.7097,-42.5987,-41.5323,-35.8006,-38.3799,-34.7862,-34.1062,-28.6012,-38.8796,-35.9328,-36.6489,-45.009,-46.6645,-34.4834,-35.6692,-32.7337,-35.1019,-40.1905,-44.6019,-42.8729,-43.9349,-41.3588,-46.9583,-50.3535,-27.4667,-30.7749,-44.0355,-39.5577,-31.7424,-34.0731,-36.0686,-34.4486,-30.2394,-37.7154,-34.2476,-42.8908,-30.4007,-34.3528,-41.9486,-39.5596,-32.7515,-42.1607,-38.5198,-41.4512,-28.12,-42.8026,-52.5376,-42.221,-40.9411,-39.0782,-37.1649,-40.0011,-45.1845,-44.9053,-38.0368,-41.0999,-36.5767,-35.2307,-36.895,-37.6004,-32.3555,-38.1639,-32.3051,-30.6114,-35.3144,-30.308,-38.4785,-38.7068,-34.0389,-39.2071,-42.996
-4180.31,0.992028,0.0770095,6,63,0,4192.44,87.8499,31.5237,222.685,64.1172,78.0714,79.5631,20.4936,63.0843,17.0368,123.569,156.821,26.9046,155.818,0.0439833,0.160851,0.138227,0.133367,0.180441,0.0343132,0.0975771,0.217895,0.150457,0.0622693,0.0366676,0.191286,0.0511283,-1.95025,0.585616,0.243456,2.85037,-33.6211,-36.5327,-32.2027,-46.2307,-40.3663,-40.1652,-38.7329,-47.2918,-39.2682,-35.6411,-49.4369,-37.5841,-39.8019,-36.992,-41.7431,-49.3283,-43.8542,-35.1375,-40.8196,-45.6987,-34.8107,-40.9106,-45.1507,-40.8891,-39.6391,-33.0868,-32.6034,-38.1891,-41.8339,-32.713,-31.833,-38.5572,-37.7403,-32.8687,-38.7413,-32.2166,-28.3291,-47.5818,-37.6955,-43.1417,-45.1829,-41.3761,-34.9471,-38.1032,-35.5894,-33.29,-29.732,-38.8883,-36.9968,-35.8894,-45.6013,-46.588,-34.1643,-35.331,-32.0282,-35.0492,-39.4842,-45.4581,-46.0908,-43.3562,-40.6791,-46.7112,-51.198,-27.8199,-31.6881,-41.8422,-39.661,-31.8374,-34.6092,-35.7292,-34.1522,-29.5297,-36.2979,-34.9704,-44.53,-30.8527,-33.1862,-41.6442,-40.664,-32.6701,-42.9218,-38.9835,-41.0511,-27.3056,-41.9922,-53.3871,-43.6167,-41.1181,-38.9844,-38.1665,-39.6937,-44.2675,-43.5507,-38.1426,-40.2667,-36.118,-34.1211,-36.7421,-37.3669,-32.5898,-37.6231,-31.5566,-30.7943,-33.4186,-29.9821,-38.1915,-38.2763,-34.0751,-39.217,-43.9311
-4184.61,0.993266,0.0770095,6,63,0,4198.25,61.3506,35.2959,208.511,60.8805,96.539,70.9791,26.0882,54.2252,20.1977,131.637,157.28,39.5577,213.73,0.0806101,0.152601,0.169165,0.147394,0.146547,0.0962055,0.145118,0.297703,0.231549,0.0857522,0.0405243,0.141539,0.0373427,-1.7046,0.742082,0.37442,3.68997,-34.0281,-37.5363,-32.673,-46.1358,-39.1271,-40.6248,-38.4222,-49.31,-38.5983,-35.8302,-48.6285,-38.7136,-39.0762,-36.5611,-41.5752,-49.0489,-43.4498,-35.4893,-40.4421,-46.1529,-35.0556,-40.5995,-44.8863,-39.2132,-39.7575,-32.5738,-33.1841,-38.0346,-41.9919,-32.6439,-32.1594,-38.2012,-37.1408,-32.991,-38.9841,-32.9364,-30.9911,-48.3231,-37.4929,-43.5635,-42.9948,-41.7268,-35.3974,-38.0676,-34.6564,-34.2157,-29.2436,-38.8686,-36.2113,-36.7401,-44.809,-46.2093,-34.549,-35.2489,-32.3741,-35.1778,-40.2091,-45.2203,-42.8581,-44.0649,-41.7061,-46.4449,-50.0923,-28.4942,-30.3152,-43.6527,-40.0536,-31.5951,-33.9222,-38.3015,-35.6185,-30.5952,-37.8613,-34.1996,-43.4581,-31.85,-33.3236,-41.9251,-39.7544,-32.7835,-43.0483,-38.5894,-41.1321,-28.2387,-42.9993,-51.9928,-41.6021,-41.0142,-38.8875,-36.6357,-39.9901,-45.398,-44.4685,-38.3417,-41.3318,-36.3502,-34.5855,-36.4055,-37.5636,-32.6312,-38.2009,-32.1226,-30.0958,-35.032,-30.6522,-38.3897,-38.8099,-34.9463,-39.4609,-43.0943
-4183.31,0.994998,0.0770095,5,31,0,4197.49,85.8279,34.9411,234.525,70.7928,82.0316,79.1077,23.8499,65.5394,18.3431,137.645,178.62,33.7731,227.069,0.115765,0.160849,0.189397,0.145178,0.164919,0.0459805,0.0524155,0.243405,0.12824,0.0529466,0.0774371,0.178056,0.0746623,-1.94832,0.689788,0.161444,2.23022,-33.2908,-35.8343,-32.5698,-45.9908,-40.8533,-38.3402,-38.8135,-48.5948,-38.8336,-34.8737,-48.8898,-38.2078,-39.5958,-36.8696,-42.5178,-48.9444,-43.7886,-34.9399,-42.1427,-46.7184,-34.7744,-41.928,-43.2378,-40.2301,-39.7996,-32.7915,-32.2973,-37.8702,-43.1508,-32.1801,-31.8833,-38.2502,-37.72,-32.865,-38.4727,-32.4369,-28.8547,-52.3524,-38.2926,-43.1266,-44.5489,-41.7303,-35.9243,-38.5012,-34.635,-33.2954,-29.3551,-39.1375,-36.7412,-36.0223,-45.4592,-46.5448,-33.945,-35.6245,-32.0814,-34.679,-39.2186,-45.3857,-46.4735,-42.4196,-40.3836,-46.5216,-50.7652,-27.4442,-31.7066,-41.6319,-38.7592,-31.7606,-34.4914,-35.859,-34.077,-30.0774,-36.8716,-34.6368,-44.6912,-30.9588,-35.9584,-40.8924,-41.3311,-32.6103,-40.5978,-38.4226,-42.0432,-27.4131,-42.3116,-53.2707,-45.2495,-43.3742,-38.7114,-38.8335,-39.6005,-44.1564,-43.2225,-37.5799,-40.1513,-36.0542,-34.6736,-36.3077,-37.8806,-32.1546,-37.8859,-31.9246,-30.3637,-34.3404,-29.539,-38.9739,-37.8455,-32.9886,-40.0055,-43.4689
-4183.43,0.999959,0.0770095,6,63,0,4200.95,72.9232,30.9755,219.455,51.8748,82.7982,70.5904,22.0111,54.3186,16.1295,113.053,153.227,39.0009,158.8,0.0771814,0.188595,0.155821,0.0653451,0.147826,0.0236781,0.0282909,0.294626,0.218764,0.0196498,0.0380029,0.104234,0.0296715,-1.81843,1.00738,0.08757,2.075,-33.6426,-37.2987,-32.2313,-46.8395,-39.8316,-41.1806,-39.5571,-46.7877,-39.0006,-34.9038,-49.2278,-38.1508,-40.1767,-35.9575,-43.4783,-48.1485,-43.6279,-34.8492,-39.8484,-45.9007,-34.5939,-41.5744,-44.9622,-40.1974,-40.3878,-32.2469,-32.132,-37.705,-42.1333,-32.019,-31.9922,-38.1367,-36.8451,-32.7263,-39.0244,-32.7764,-28.4113,-47.2269,-36.383,-44.1073,-42.5827,-41.3508,-35.2265,-37.9604,-34.8259,-34.3082,-28.553,-39.0831,-36.0834,-36.5986,-44.6541,-46.7621,-34.2831,-35.5019,-32.375,-35.2069,-40.7292,-44.4343,-45.3907,-43.6458,-41.4772,-46.3142,-50.4861,-27.6816,-30.7401,-42.8307,-39.3984,-31.6621,-34.1793,-34.9846,-35.9094,-29.8337,-38.0504,-33.8902,-41.3496,-30.1683,-32.9822,-42.0326,-39.7142,-33.39,-43.1002,-39.4263,-42.2838,-28.6773,-43.0937,-52.7157,-43.0669,-40.3362,-38.7216,-37.9019,-39.2727,-44.8445,-43.6748,-37.8064,-41.3189,-36.5994,-35.4342,-37.2876,-37.6659,-32.0845,-37.5724,-32.0066,-30.6238,-34.4015,-30.1003,-38.6237,-38.2708,-34.1961,-39.1721,-43.4384
-4182.21,0.981645,0.0770095,6,63,0,4198.62,71.3076,32.6651,188.561,62.5976,76.9694,62.948,23.2249,57.3753,17.3845,127.47,131.837,29.5063,222.109,0.0571879,0.100744,0.0943545,0.169503,0.195059,0.0842564,0.0873332,0.216663,0.148539,0.0271708,0.0547547,0.155426,0.0254005,-1.80725,0.871558,0.133303,2.31888,-33.5076,-37.2544,-32.0484,-45.2567,-39.0379,-39.6617,-37.6783,-49.1448,-38.9275,-36.2087,-48.7539,-38.5274,-39.0002,-37.6588,-41.0662,-49.9216,-44.3215,-35.1399,-41.9783,-44.2523,-35.2119,-41.2493,-44.6531,-40.3191,-39.1586,-33.5603,-33.98,-38.786,-42.2047,-32.9946,-31.7754,-39.0117,-37.7446,-32.8851,-38.4524,-32.1814,-29.3407,-48.6761,-38.2232,-43.4556,-45.059,-41.2233,-35.0952,-38.2271,-35.2618,-33.0916,-29.0655,-39.097,-36.6588,-36.3146,-44.4462,-45.8344,-33.9245,-35.389,-32.2325,-35.2737,-39.1894,-45.0169,-44.6247,-44.0354,-41.729,-46.9179,-50.4589,-27.652,-31.0488,-42.299,-40.0971,-32.3169,-34.3321,-38.0594,-33.3073,-30.0312,-36.5232,-34.8886,-45.0302,-30.3664,-33.5526,-41.6119,-40.0927,-32.0654,-41.889,-39.099,-40.6597,-26.9956,-41.6697,-51.3815,-42.6952,-40.3871,-39.5682,-37.6225,-39.7108,-44.8581,-44.3487,-38.4467,-40.4703,-36.3774,-34.0968,-36.1875,-37.5805,-32.8355,-38.3142,-32.0215,-30.6187,-33.606,-30.4986,-38.6547,-38.466,-33.9436,-39.6764,-43.8971
-4179.98,0.915123,0.0770095,6,63,0,4195.46,78.0408,33.151,241.895,57.9544,83.3554,70.8098,22.4873,53.9455,16.4154,110.171,156.429,31.1851,193.251,0.0863776,0.165295,0.160318,0.105383,0.161739,0.0462004,0.0942305,0.320483,0.24121,0.125091,0.0386148,0.168448,0.0663698,-1.90588,0.728294,0.143591,2.14589,-33.8277,-36.6996,-32.6477,-46.855,-40.845,-41.1852,-39.0844,-47.295,-39.0522,-35.2835,-49.4891,-37.6659,-40.1156,-36.7576,-41.9207,-48.4157,-43.457,-35.3287,-39.3398,-47.2633,-34.8521,-40.8767,-45.5108,-40.5506,-40.2422,-32.3299,-32.1139,-37.7891,-41.9947,-32.6082,-32.133,-38.4064,-37.1591,-32.8597,-39.3434,-32.7167,-28.3689,-46.4973,-36.9493,-43.7126,-42.0278,-40.9876,-35.2088,-37.8654,-34.993,-33.8641,-29.6943,-38.937,-35.8594,-35.9279,-45.1973,-47.1595,-34.3376,-35.2632,-32.6284,-35.1072,-40.3209,-45.757,-43.6842,-43.2031,-41.1035,-45.1664,-50.5918,-28.222,-31.1903,-42.9823,-39.9745,-31.9347,-34.7148,-35.6004,-34.8441,-29.7781,-37.4337,-34.657,-42.6324,-30.7431,-33.4729,-41.675,-40.0639,-33.114,-43.8842,-38.9801,-41.6992,-27.7378,-42.1684,-53.7966,-42.7612,-41.6541,-38.888,-37.5758,-39.9555,-44.2733,-43.4392,-38.2148,-40.7813,-36.128,-34.8083,-37.5233,-37.414,-32.7553,-37.5987,-32.1067,-30.8548,-35.1423,-30.1936,-38.2024,-38.0457,-34.293,-39.4458,-42.6672
-4183.26,0.989986,0.0770095,5,31,0,4197.24,76.9256,32.9714,227.793,64.1455,81.3077,70.9035,24.4336,53.9673,17.8035,111.912,167.727,32.8949,142.732,0.0864387,0.235817,0.14754,0.0870638,0.169263,0.0776827,0.0493147,0.300751,0.209233,0.151237,0.044637,0.234785,0.038965,-1.89094,0.867222,0.113922,2.00775,-33.5497,-37.1648,-32.4094,-46.189,-39.4491,-40.2043,-38.7887,-47.709,-39.6058,-35.7227,-49.1159,-39.2123,-39.6074,-36.0728,-41.5599,-48.3468,-43.3973,-34.6591,-40.2468,-45.7082,-35.7158,-40.9259,-44.6508,-40.3697,-40.2469,-32.1463,-32.0417,-37.6319,-42.3887,-32.4767,-32.1896,-37.5664,-37.5257,-33.1504,-38.7821,-32.489,-29.7671,-47.9373,-37.1747,-43.1158,-42.5881,-42.0852,-35.5645,-38.7226,-34.7991,-33.8826,-28.975,-39.1595,-36.086,-35.7466,-45.7598,-46.9571,-34.5243,-35.6375,-32.4153,-35.0932,-40.2156,-46.9287,-44.083,-43.2714,-41.0399,-45.5301,-51.6192,-27.7407,-30.8256,-43.5625,-39.3146,-31.7539,-34.7461,-37.4576,-35.3518,-29.7315,-37.088,-34.2095,-42.2005,-31.1569,-34.382,-40.9567,-40.2748,-32.7747,-42.4776,-38.4971,-42.1623,-28.3113,-42.4852,-54.1893,-43.3081,-39.5463,-38.7599,-37.6802,-39.5291,-44.2465,-43.4405,-38.0106,-40.7848,-36.1976,-34.7151,-37.0261,-37.5374,-32.362,-37.7272,-31.5832,-30.7236,-35.0918,-29.6912,-38.3705,-37.7709,-33.6948,-39.5316,-43.0827
-4180.51,0.982525,0.0770095,6,63,0,4199.79,67.1302,32.9072,187.842,49.7785,82.5052,63.2392,25.4527,55.732,18.0789,118.639,139.893,34.7695,204.806,0.0999703,0.0787126,0.203165,0.175065,0.178828,0.0612585,0.105204,0.239344,0.138502,0.0430782,0.0464611,0.0920005,0.0813895,-1.95208,0.799024,0.387322,4.35687,-33.7495,-37.0098,-32.3163,-46.7311,-40.0552,-40.0951,-38.8765,-48.4085,-38.5622,-34.8954,-48.7716,-37.4419,-39.443,-37.3907,-41.6668,-49.7134,-43.9514,-35.292,-40.0714,-46.0966,-34.4263,-41.1701,-44.3756,-39.8745,-40.0165,-32.8791,-33.5355,-38.2827,-42.1291,-32.3273,-31.8862,-38.6968,-37.244,-32.9261,-39.0429,-32.7345,-28.6363,-48.7633,-37.6583,-43.922,-44.2194,-41.2856,-34.8544,-37.7296,-35.0481,-34.0591,-28.6064,-38.6832,-36.5125,-36.936,-44.5062,-46.1138,-34.3484,-36.0663,-32.5598,-35.0707,-39.7183,-44.5635,-44.1786,-43.9536,-41.8951,-46.8599,-50.0612,-27.5439,-30.8374,-42.7086,-39.9543,-31.8511,-34.0693,-36.5856,-34.5809,-30.6174,-37.8546,-34.2672,-43.7508,-30.7246,-33.1434,-41.663,-39.444,-32.7737,-42.137,-39.1059,-40.8215,-27.8523,-42.5895,-50.8594,-42.4692,-42.6644,-38.9677,-37.105,-39.9484,-45.2311,-44.5639,-38.2628,-40.8781,-36.8733,-34.8368,-36.2556,-37.7771,-32.4855,-38.1377,-32.1297,-30.5233,-33.8763,-30.9149,-38.8442,-38.8396,-34.4266,-39.3793,-43.9335
-4181.25,0.939489,0.0770095,6,63,0,4193.89,85.7269,28.2943,221.911,59.8745,81.275,74.6251,21.2047,54.8369,17.3414,114.417,144.494,31.3094,246.237,0.057576,0.18145,0.114276,0.158923,0.195056,0.047489,0.0763769,0.284287,0.220792,0.127059,0.0399725,0.196708,0.0130999,-1.86812,1.56214,0.122325,2.09177,-33.6924,-36.9613,-32.4212,-45.9821,-39.6687,-41.0663,-38.006,-48.1199,-38.9622,-35.7138,-49.0519,-38.8098,-39.5116,-36.7606,-41.0126,-47.7717,-43.6555,-34.9671,-40.4378,-45.0976,-35.4872,-40.8124,-45.4247,-40.9701,-39.719,-32.5931,-32.3852,-38.1826,-41.9489,-32.9536,-32.1006,-38.7258,-37.0092,-32.8641,-38.8964,-32.2739,-28.8297,-46.2881,-37.0915,-42.1262,-43.5336,-41.1734,-35.0685,-37.5852,-35.3531,-33.1776,-29.3783,-38.9467,-36.0061,-36.2733,-45.2899,-46.7597,-34.112,-34.9284,-32.3386,-35.3768,-39.5631,-45.7424,-43.5311,-44.0484,-41.1308,-46.9603,-50.2753,-27.8251,-31.1053,-42.7309,-39.9186,-31.9979,-34.5817,-36.2293,-33.7448,-29.3999,-37.0307,-34.7038,-43.8585,-30.2187,-33.6065,-41.9385,-40.42,-32.2439,-43.4972,-39.0063,-41.3239,-27.5964,-41.886,-54.0112,-43.2352,-39.4771,-39.3697,-37.8379,-40.0319,-44.8891,-44.4458,-38.3106,-40.6148,-36.1902,-34.6418,-37.4934,-37.4856,-32.7685,-37.7208,-31.5951,-30.9453,-34.4311,-30.3058,-38.2974,-38.5818,-34.2373,-39.3778,-43.1963
-4181.45,0.9761,0.0770095,5,63,0,4202.6,83.7277,31.9492,223.208,56.7363,84.7354,86.4663,21.8205,56.7084,17.3934,110.207,144.275,35.7289,238.453,0.0441124,0.214889,0.113185,0.103954,0.162188,0.0421226,0.0442235,0.265901,0.150585,0.0577966,0.0333814,0.193507,0.0563403,-1.86678,1.15619,0.14131,2.31707,-34.092,-36.9899,-32.1848,-45.6698,-39.3271,-41.1604,-38.4477,-46.7392,-38.996,-36.0525,-48.9603,-40.086,-39.1917,-37.2753,-42.2767,-48.3644,-43.0728,-34.9794,-40.8231,-44.6433,-35.7386,-40.8318,-45.5927,-40.6652,-39.8496,-33.0206,-33.0883,-37.957,-41.5255,-32.7699,-32.1324,-38.3232,-37.2328,-32.578,-39.1847,-32.5857,-29.367,-45.9055,-36.0374,-43.3989,-43.3143,-41.4108,-34.865,-38.4941,-35.4806,-33.6362,-30.0161,-39.0112,-36.2057,-36.1468,-44.2918,-46.5553,-34.0784,-34.8175,-32.2022,-35.3636,-40.1675,-44.9739,-45.7767,-44.2179,-41.5054,-46.7919,-50.3979,-28.1546,-30.7112,-42.7868,-39.9132,-31.8193,-34.2244,-36.3795,-35.062,-29.7644,-37.1505,-34.3088,-42.9471,-30.4192,-32.8005,-42.1541,-39.8811,-32.9015,-43.7863,-39.1072,-41.4818,-27.8885,-42.5239,-52.2694,-42.5772,-41.8194,-38.9409,-37.4017,-39.9981,-44.7827,-43.8349,-38.185,-41.165,-36.267,-34.3412,-37.1479,-37.3988,-32.5355,-37.4248,-31.6476,-30.5925,-34.4069,-30.2968,-38.1982,-38.7702,-34.7518,-39.1488,-42.7185
-4175.44,0.969211,0.0770095,5,31,0,4194.23,81.4081,31.9948,212.689,52.3723,81.486,82.5023,23.5176,59.6671,19.7972,107.184,164.456,33.1249,181.153,0.052577,0.142242,0.118351,0.12646,0.180194,0.050003,0.0868232,0.272243,0.14121,0.0696311,0.0470204,0.154031,0.0649073,-1.80589,1.06112,0.143029,2.20772,-33.5431,-36.6205,-31.8768,-45.5834,-39.5169,-40.0718,-38.4685,-47.3324,-39.3589,-35.8255,-48.8514,-38.2211,-38.8634,-36.8192,-42.4219,-48.6376,-43.5398,-34.7251,-41.9566,-44.1071,-35.0874,-40.9062,-44.4965,-40.5117,-40.2554,-32.6938,-32.9172,-38.1763,-42.0081,-32.6418,-32.0336,-38.1448,-37.2148,-32.7488,-38.5944,-32.7069,-29.0695,-47.9462,-36.3727,-43.3518,-43.4891,-41.7835,-35.2173,-37.6409,-34.9857,-34.1682,-29.3621,-38.7609,-36.4996,-36.801,-45.0694,-46.643,-34.4184,-35.3803,-32.6942,-35.0822,-40.1513,-44.222,-44.7334,-44.0949,-40.9758,-47.4694,-50.4655,-27.5675,-31.2137,-43.1172,-39.4264,-31.614,-34.2056,-36.3392,-34.9871,-30.0577,-37.0401,-34.2705,-42.4646,-30.1687,-33.8069,-41.421,-39.6945,-33.0309,-42.8046,-38.8018,-41.7101,-28.3009,-42.7108,-51.8352,-43.4821,-40.1404,-38.8655,-38.304,-40.0011,-44.9567,-44.4744,-38.0032,-40.9624,-36.3917,-34.8024,-36.9785,-37.5413,-32.1995,-37.4814,-31.7456,-30.5533,-34.2448,-30.2579,-38.4238,-38.4658,-33.8122,-39.1851,-43.7853
-4176.49,0.994186,0.0770095,5,31,0,4192.22,76.1663,30.9523,197.465,60.6994,84.0472,66.6312,20.8777,56.5247,17.851,127.747,137.874,32.1483,192.926,0.0821629,0.154382,0.198982,0.198156,0.121451,0.0591124,0.13077,0.239081,0.178173,0.10344,0.0733706,0.158827,0.101111,-1.87227,0.559543,0.542808,5.15763,-33.7906,-37.089,-33.1726,-46.937,-40.0453,-39.1279,-39.2903,-49.3004,-38.576,-34.9365,-49.0499,-38.3157,-39.4797,-37.4511,-40.7435,-49.0642,-43.9359,-35.3622,-40.4012,-46.2979,-34.5455,-41.4286,-43.8808,-40.0049,-39.262,-32.8339,-32.8686,-38.1018,-42.6609,-32.1722,-32.013,-38.6825,-37.4086,-32.9642,-38.801,-32.3795,-29.1725,-49.7712,-38.3177,-42.4511,-44.6714,-41.1822,-35.0993,-38.1575,-34.6269,-33.1407,-28.9285,-39.0361,-36.952,-36.0947,-45.5233,-46.2831,-34.099,-35.443,-32.0096,-35.2407,-39.1407,-46.3711,-44.5396,-42.5744,-41.3173,-45.9341,-50.7106,-27.709,-31.2163,-41.6877,-39.4268,-32.0325,-34.2623,-36.7145,-33.6559,-30.2841,-37.2012,-34.7426,-45.7105,-31.1561,-34.3775,-41.5097,-41.4092,-32.1893,-40.7089,-38.766,-41.1921,-27.0747,-42.3098,-52.9051,-43.6129,-43.6922,-39.1145,-37.5825,-40.0291,-44.1919,-43.1301,-38.1119,-40.3195,-36.2025,-34.6456,-36.5512,-38.0284,-32.6806,-37.9994,-31.7692,-30.6733,-33.8832,-30.1094,-39.0903,-38.3611,-33.794,-39.6609,-43.6283
-4177.59,0.979271,0.0770095,5,31,0,4189.58,61.7438,32.642,199.737,56.9648,82.801,68.4222,20.5188,55.6767,22.9861,124.235,141.693,31.842,150.764,0.134302,0.149584,0.161973,0.187002,0.166758,0.0884887,0.118358,0.232064,0.162599,0.0549402,0.0617188,0.0784032,0.0653694,-1.89367,0.472518,0.545959,4.60401,-33.8403,-37.2254,-32.0898,-46.8689,-39.7664,-39.036,-38.6152,-48.4271,-38.8373,-35.3477,-49.3225,-36.6153,-39.7942,-36.631,-40.7164,-49.7838,-43.3489,-35.3167,-40.5618,-45.3025,-34.4956,-41.3518,-43.8105,-39.4161,-39.1613,-33.4721,-33.1102,-38.468,-42.3587,-32.9415,-32.4032,-38.9054,-37.58,-33.1235,-39.0971,-32.673,-30.3424,-48.8253,-38.3334,-43.6675,-44.0432,-40.7924,-35.2233,-38.211,-34.8662,-33.6425,-29.3362,-39.2304,-36.3548,-36.2632,-45.1663,-46.3306,-34.4993,-35.3854,-32.5219,-35.3728,-39.5824,-45.015,-45.0252,-43.4113,-41.2674,-46.3706,-50.7776,-28.2335,-31.017,-42.8471,-39.6508,-31.3092,-34.1779,-38.2738,-34.3364,-30.3317,-37.1585,-34.9553,-44.1519,-31.1057,-33.6965,-41.6046,-40.1158,-32.702,-41.1431,-38.9744,-41.1981,-26.8442,-42.0085,-51.7567,-42.3335,-41.156,-39.3405,-37.1542,-40.0113,-44.9565,-44.1872,-38.472,-40.699,-36.6751,-34.5204,-35.815,-38.1651,-32.8495,-38.3579,-32.2277,-30.0661,-34.0808,-30.4191,-39.1514,-38.6484,-34.1264,-40.0636,-43.4395
