lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.245328
# Diagonal elements of inverse mass matrix:
# 0.0162851, 0.00535544, 0.0340903, 0.0159461, 0.0100249, 0.0160364, 0.00814843, 0.00520116, 0.0324414, 0.0143965, 0.0262255, 0.00996754, 0.487102, 0.0139038, 0.594178, 0.0537168, 0.065336, 0.0538195, 0.0343875, 0.251827, 0.161279, 0.0202536, 0.201722, 0.279137, 0.0484907, 0.0698622, 0.374306, 2.32938, 0.108153
-4192.05,0.984727,0.245328,4,31,0,4211.37,68.5085,29.4893,206.216,64.6084,79.6475,61.6966,22.3664,51.847,16.8687,109.616,173.822,30.0595,271.291,0.381831,0.0598307,0.152691,0.164885,0.206665,0.191854,0.070382,0.119256,0.353182,0.251234,0.0786347,0.0507363,0.238416,0.0201321,-1.77126,0.746224,-33.9193,-36.8932,-31.8175,-46.1299,-40.1216,-40.1913,-37.978,-50.517,-39.1446,-35.8986,-48.8474,-38.4443,-38.7775,-36.1151,-42.0718,-47.8895,-43.8299,-34.728,-40.8126,-42.4765,-35.7006,-41.3881,-44.4184,-40.217,-40.7438,-32.5014,-32.0657,-38.5122,-43.0295,-33.1943,-32.5804,-37.9942,-37.5172,-33.529,-38.7601,-33.2727,-29.4441,-48.7359,-38.1526,-42.3707,-42.8135,-42.8174,-36.6823,-37.1825,-35.028,-34.2597,-29.3934,-39.4203,-36.2147,-37.0237,-45.5931,-47.399,-35.2133,-35.5519,-33.0138,-35.3327,-40.3174,-42.6391,-42.5068,-43.5162,-40.7222,-45.9686,-50.6612,-28.2041,-32.1655,-43.6341,-39.932,-31.3466,-34.8117,-35.9081,-33.7597,-30.1742,-37.3611,-35.2208,-44.2439,-32.2008,-35.5386,-41.7044,-40.2777,-33.8188,-42.8974,-38.7838,-41.5251,-26.5708,-40.9317,-52.6729,-42.2196,-37.5971,-39.6828,-37.7506,-40.4042,-44.5665,-44.7483,-38.582,-40.253,-36.4051,-34.9332,-36.8813,-37.7069,-33.0604,-38.4298,-33.2022,-30.6585,-36.7429,-30.1748,-38.468,-38.3158,-34.2267,-39.9861,-42.4355
-4194.82,0.975811,0.245328,4,15,0,4211.19,76.4545,32.0476,192.336,47.6358,80.1779,81.6441,20.281,55.9386,10.4899,121.323,153.624,28.5985,150.397,0.334358,0.0289601,0.253662,0.236479,0.170874,0.153653,0.0396994,0.197297,0.260234,0.249724,0.0523686,0.047258,0.217868,0.0228702,-1.62089,1.04506,-35.3759,-37.4031,-32.557,-47.8135,-41.5761,-40.0667,-39.3193,-48.0445,-38.8929,-36.288,-49.5647,-38.0104,-40.1457,-36.7433,-41.479,-49.6178,-43.8333,-35.3485,-39.7483,-44.462,-34.8834,-41.458,-44.668,-40.985,-40.3507,-33.4329,-32.446,-38.412,-42.4843,-32.5933,-32.3734,-37.9892,-38.5274,-32.6713,-38.672,-32.6008,-29.4192,-47.5934,-36.9746,-42.1045,-44.6823,-41.712,-35.1136,-39.4527,-35.4089,-34.4118,-29.5538,-39.0368,-37.1757,-35.8831,-45.3089,-46.601,-35.0587,-35.4374,-32.3909,-35.1858,-40.6807,-44.2566,-45.5504,-43.2467,-41.0881,-45.4811,-51.8239,-28.6001,-31.8295,-42.8822,-39.355,-30.917,-33.9262,-35.7752,-35.3765,-30.3968,-36.8198,-34.7124,-44.1861,-31.9258,-33.7271,-41.866,-40.163,-33.9694,-41.9082,-38.6168,-41.4522,-27.5702,-42.4894,-52.2117,-41.8939,-40.0756,-38.696,-36.9287,-40.2151,-44.6013,-43.6839,-38.3242,-41.1237,-36.2396,-34.1685,-35.9676,-37.7861,-32.932,-37.896,-32.1132,-30.2443,-34.8833,-29.7015,-38.443,-38.7669,-34.6136,-39.2417,-42.5842
-4193.64,0.939861,0.245328,4,15,0,4209.85,71.0931,29.9308,212.74,57.1416,78.7165,66.0597,23.1176,55.0595,27.4781,113.553,161.352,31.597,221.087,0.365267,0.0544756,0.192013,0.12788,0.243254,0.232135,0.129765,0.12127,0.349082,0.160549,0.0894365,0.0688376,0.232592,0.101877,-1.86464,0.635742,-33.4634,-36.4572,-31.6001,-46.4446,-39.0188,-39.8304,-37.7877,-49.8574,-38.8372,-35.7121,-48.9128,-38.8282,-38.0571,-36.954,-41.3673,-48.1798,-42.9233,-34.6875,-41.7628,-42.6127,-35.9265,-40.8519,-44.131,-39.8641,-39.635,-32.4905,-32.6918,-38.3464,-42.2765,-33.7505,-32.4226,-38.1513,-37.7375,-32.975,-39.0872,-32.7984,-31.5882,-49.6628,-37.9112,-42.7039,-43.5415,-42.2469,-36.5239,-37.9311,-34.9193,-33.698,-29.4901,-39.0547,-35.905,-36.8002,-45.4148,-46.7563,-34.5124,-35.1976,-32.8733,-35.359,-39.9329,-43.856,-43.2492,-44.1823,-40.8525,-47.2779,-50.824,-27.9485,-31.6406,-44.3546,-39.9676,-31.4137,-34.5861,-39.1227,-33.6045,-29.7488,-37.5903,-35.4482,-44.954,-31.0977,-35.6919,-42.0001,-40.1646,-32.9264,-43.1465,-38.516,-41.5963,-26.8729,-41.515,-52.4903,-42.3396,-41.312,-39.6248,-38.0542,-41.1006,-45.2836,-45.5714,-38.6113,-40.7464,-36.4957,-34.766,-37.1678,-37.5686,-33.1547,-38.2556,-32.4596,-30.4076,-36.3203,-30.6237,-38.4967,-38.6765,-33.764,-40.0927,-42.6255
-4192.49,0.975412,0.245328,4,15,0,4208.25,83.7369,34.3042,198.183,53.8089,76.2309,67.2947,25.1019,53.7094,13.9571,120.347,152.894,26.7966,108.417,0.36542,0.143208,0.198471,0.23454,0.157717,0.195556,0.0782638,0.072677,0.318472,0.202213,0.116697,0.072381,0.180251,0.0732151,-1.82887,0.619906,-34.2831,-36.9797,-32.49,-47.9309,-41.7242,-39.321,-38.7303,-48.4193,-39.2474,-35.841,-49.9942,-36.7909,-40.0595,-36.8895,-40.427,-50.459,-43.5354,-34.9687,-40.3608,-44.7141,-34.6637,-40.9726,-43.9456,-40.6472,-40.1717,-33.0493,-32.5604,-38.3094,-42.4742,-32.8722,-32.12,-37.9517,-38.1997,-32.4848,-38.4855,-32.6539,-29.4898,-49.0218,-38.6447,-42.6304,-43.6708,-40.8153,-35.2324,-39.0438,-35.0367,-33.9749,-29.6358,-39.1753,-36.1418,-35.5173,-46.1044,-46.4169,-34.4845,-37.0377,-32.8118,-34.9546,-40.2665,-46.2727,-45.6645,-43.2426,-40.4425,-45.0018,-52.0466,-28.2576,-31.8079,-44.165,-39.6834,-31.8394,-34.409,-36.8802,-34.3289,-30.4884,-36.8337,-35.084,-44.3071,-31.4584,-35.5823,-41.373,-40.5038,-33.5549,-41.9124,-38.0254,-41.7001,-27.4345,-42.1141,-53.7732,-43.0666,-40.5319,-38.9163,-37.4083,-40.3729,-44.4001,-43.8874,-38.3844,-41.2097,-36.2605,-34.1138,-36.2336,-37.4637,-33.2637,-38.1235,-32.3763,-30.4997,-36.0613,-29.6711,-38.2595,-38.2489,-33.9897,-39.7463,-42.9454
-4195.38,0.990757,0.245328,4,15,0,4206.44,65.51,26.0562,204.078,50.8808,75.6479,77.0941,19.9172,51.9415,16.6106,110.778,146.74,33.3835,273.995,0.316764,0.134992,0.114474,0.108393,0.262517,0.18787,0.0711526,0.133762,0.328341,0.224502,0.0628651,0.0621587,0.184084,0.0530522,-1.67175,1.29828,-34.9845,-37.0956,-32.2496,-47.2249,-39.8361,-40.342,-39.0968,-49.7233,-38.8432,-35.5561,-48.7655,-39.0067,-38.5155,-36.9436,-41.9198,-47.8199,-43.776,-34.6472,-40.9959,-41.9433,-35.433,-41.6555,-44.7457,-39.9002,-40.2617,-33.0389,-33.167,-38.6234,-42.633,-32.607,-32.5042,-38.5715,-37.6759,-32.9562,-39.1851,-32.7822,-30.183,-48.9123,-37.5405,-42.5036,-45.1788,-42.3072,-35.8398,-37.0232,-34.9034,-33.7326,-29.7754,-39.3536,-36.9544,-37.8503,-45.6432,-46.6241,-34.6492,-34.8773,-32.4412,-35.2749,-39.6476,-43.0352,-43.6883,-43.3239,-40.5102,-46.6925,-50.5216,-28.3257,-31.9865,-42.7291,-39.5374,-30.6387,-34.0796,-37.3879,-34.2781,-29.8626,-37.963,-34.8562,-45.2411,-31.2434,-34.568,-41.9594,-40.71,-33.1845,-42.5283,-38.7865,-41.1933,-26.9581,-41.8927,-52.6585,-42.895,-39.8433,-39.3241,-37.8123,-40.7334,-45.1398,-44.7073,-38.3292,-40.8437,-36.6466,-34.8054,-36.7948,-37.8263,-32.7905,-37.8103,-32.2419,-30.014,-35.4854,-30.6543,-38.671,-38.7132,-33.9294,-39.722,-42.7821
-4203.6,0.973733,0.245328,4,31,0,4216.68,83.1237,31.6407,180.923,57.798,72.2889,64.6485,22.5168,48.5382,16.4261,120.954,141.59,25.6175,298.744,0.333971,0.09765,0.212556,0.178499,0.104852,0.218251,0.0721637,0.0642894,0.352109,0.161202,0.0867785,0.0671925,0.0717758,0.0194125,-1.93289,1.14307,-34.1334,-37.2,-31.9383,-47.0183,-40.7613,-39.6433,-37.2473,-48.2095,-38.3659,-36.3736,-48.7714,-35.9353,-39.7154,-37.7787,-40.5216,-50.7805,-43.6459,-35.1807,-40.9621,-43.4956,-34.4997,-40.8202,-44.3989,-40.7391,-39.9765,-34.4541,-34.469,-38.794,-42.2588,-33.3579,-32.0663,-38.4499,-38.3056,-32.4814,-38.7363,-32.5695,-29.3732,-48.2102,-37.3944,-41.7138,-44.5823,-40.703,-35.1912,-38.9909,-35.2406,-34.1201,-29.4396,-39.5073,-36.4381,-35.9176,-44.9394,-46.1829,-34.5756,-36.0074,-32.5476,-35.2055,-40.6977,-44.9998,-44.1103,-44.2559,-40.9156,-45.8273,-51.3387,-28.3614,-32.0123,-43.6255,-39.8861,-32.1011,-34.5915,-36.8643,-35.0131,-30.4787,-37.1666,-35.123,-43.8923,-31.3758,-35.3174,-42.0491,-40.4817,-33.5372,-42.2476,-38.3571,-42.1247,-28.1991,-42.7878,-52.2363,-42.9422,-40.3011,-39.1023,-37.3597,-40.6022,-45.1014,-44.5627,-38.5012,-41.9427,-36.5255,-34.3167,-36.8222,-37.3585,-33.1659,-38.2839,-32.2174,-30.8935,-35.6495,-30.2223,-38.1512,-38.7643,-34.0837,-39.5571,-42.4343
-4192.7,0.999861,0.245328,4,15,0,4208.14,75.1756,29.3442,193.14,53.5384,76.0347,66.5714,22.564,54.0681,17.5558,112.66,147.63,27.7592,298.054,0.342112,0.0292541,0.194479,0.208654,0.157197,0.225977,0.0780423,0.09199,0.344476,0.247639,0.0569565,0.0748627,0.114929,0.0166279,-1.77545,1.12053,-33.9185,-36.7044,-31.6023,-47.6099,-41.2621,-40.0335,-37.6409,-48.1379,-38.2564,-35.6768,-48.9674,-36.0556,-39.8836,-36.9376,-41.9204,-49.1803,-43.4762,-35.3587,-40.7013,-44.5281,-34.6453,-41.123,-44.4357,-40.6214,-40.1166,-33.3472,-33.0117,-38.5871,-42.4184,-33.4285,-32.135,-38.648,-37.7711,-32.4954,-38.9009,-32.6848,-29.7934,-49.1116,-36.6067,-41.9707,-43.7932,-40.871,-35.8663,-38.1941,-35.1074,-34.0776,-28.961,-39.1488,-36.0523,-36.2989,-44.6926,-46.4971,-34.5132,-35.131,-32.7341,-35.3182,-40.6361,-43.2027,-43.7287,-44.1707,-41.1534,-46.918,-50.5022,-27.692,-31.901,-43.4411,-39.9399,-31.9372,-34.3934,-36.9966,-34.0955,-30.0794,-37.4641,-35.3667,-44.0052,-30.664,-35.1504,-42.1355,-39.4843,-33.3602,-42.5584,-38.5298,-41.8721,-27.5099,-42.2308,-51.9807,-42.2672,-40.1082,-39.166,-37.7688,-40.3908,-45.1776,-45.0802,-38.368,-41.2767,-36.393,-34.8549,-37.4365,-37.3979,-32.983,-38.2284,-32.3911,-30.8302,-35.4049,-30.4263,-38.3173,-38.6427,-33.7246,-39.4486,-42.2261
-4189.56,0.976376,0.245328,4,15,0,4203.53,80.8269,29.5657,201.142,51.5624,82.206,78.0812,20.7534,57.3336,16.4907,126.123,165.368,28.9608,297.363,0.353707,0.0756534,0.191493,0.183333,0.202979,0.195128,0.035077,0.13483,0.314262,0.195842,0.0750608,0.0409203,0.312502,0.0368017,-1.69835,1.00774,-34.1565,-36.5769,-31.9741,-46.3036,-40.4289,-40.7933,-37.8555,-48.4025,-38.7465,-35.9882,-48.6185,-39.7418,-38.5025,-36.6423,-41.3315,-47.8141,-43.6585,-34.5915,-40.7047,-42.7304,-36.0613,-40.5703,-45.027,-40.8324,-40.0121,-32.9746,-32.3409,-38.4748,-41.7923,-33.1267,-32.0533,-38.2386,-37.9006,-32.6345,-38.5909,-32.4797,-28.7809,-47.7789,-36.9641,-41.0401,-45.0975,-42.6721,-35.4482,-37.8804,-35.4991,-34.1242,-29.2274,-39.0512,-36.7288,-36.6843,-45.4354,-46.7263,-34.9518,-35.0552,-32.4568,-35.111,-40.1927,-43.3371,-44.2237,-44.2014,-40.4198,-47.0888,-50.8592,-28.3188,-32.087,-42.7476,-39.9952,-31.2075,-34.2347,-35.0909,-34.4978,-29.9072,-36.9576,-35.0404,-44.8201,-31.4673,-33.9135,-42.3995,-40.4799,-33.6438,-43.8994,-38.7282,-41.318,-27.6113,-41.9682,-52.4647,-42.7262,-40.1205,-39.1248,-38.0357,-40.8971,-45.3856,-45.0274,-38.5793,-40.9847,-36.0317,-34.5451,-37.0998,-37.3983,-32.9913,-38.0416,-31.9602,-30.5895,-35.4979,-29.9966,-38.0278,-39.1191,-34.5977,-39.2007,-42.7689
-4187.8,0.862102,0.245328,5,31,0,4201.11,84.3548,31.3443,224.687,58.5766,83.6252,71.0408,24.4571,57.7963,14.97,121.261,177.346,29.86,217.686,0.334437,0.0596324,0.162671,0.144651,0.159055,0.182968,0.0782675,0.0655166,0.317154,0.207279,0.10024,0.0465694,0.163056,0.063869,-1.51746,0.692067,-34.5936,-36.7966,-31.8599,-46.6866,-40.4817,-40.5391,-38.4975,-48.4001,-38.8662,-35.7232,-48.7109,-37.0603,-38.7093,-37.134,-42.3479,-49.2272,-43.3737,-34.7599,-41.1062,-43.6531,-34.3302,-41.0794,-44.7968,-40.2609,-40.8472,-32.8411,-33.0833,-37.9778,-42.2588,-32.4069,-32.1664,-37.7758,-37.4966,-32.8979,-38.4088,-33.0476,-30.2596,-48.8436,-37.7012,-42.6856,-44.972,-41.8064,-35.706,-37.4808,-34.5933,-34.4492,-30.0434,-38.9732,-36.4203,-36.6205,-46.1532,-46.847,-34.8351,-36.0559,-32.3604,-34.7882,-40.3959,-44.0869,-44.3875,-43.22,-40.157,-46.3444,-50.9706,-28.5553,-32.3803,-42.8599,-39.4189,-31.2184,-34.5656,-36.5634,-35.5037,-30.0015,-37.1192,-34.646,-44.2968,-32.796,-34.7563,-41.4455,-40.2738,-33.9032,-43.432,-38.1687,-41.4426,-27.663,-42.3619,-53.7024,-42.9166,-40.6059,-38.4288,-37.6538,-40.054,-44.6805,-43.9457,-37.9135,-40.7623,-36.1156,-34.3752,-36.6588,-37.2031,-32.6742,-37.4499,-32.2451,-30.4061,-35.3962,-29.7448,-37.958,-38.1287,-34.1272,-39.4259,-42.5199
-4186.71,0.998374,0.245328,4,15,0,4197.21,79.5688,32.7582,208.676,65.4191,85.6656,67.5075,22.3373,59.044,19.1937,119.283,165.375,30.2793,183.869,0.374178,0.0845714,0.155327,0.188578,0.183549,0.189236,0.100012,0.0800668,0.329424,0.249331,0.0862913,0.0701439,0.273434,0.0275144,-1.93472,0.954525,-33.7237,-36.9975,-31.7509,-46.8012,-39.9534,-39.7479,-37.8701,-49.0992,-38.9401,-35.7746,-49.1042,-38.8852,-39.106,-36.1352,-42.005,-48.3551,-43.2378,-34.6879,-41.719,-43.4231,-35.8235,-40.8257,-44.4741,-40.1558,-39.9208,-32.609,-31.8934,-38.2123,-42.3656,-33.2346,-32.0122,-38.0718,-37.4158,-32.6699,-38.5486,-32.9519,-30.6766,-49.9449,-38.1427,-42.4076,-43.6507,-42.0971,-35.986,-37.7051,-34.7526,-33.6726,-29.7229,-39.1859,-35.8414,-36.1663,-45.6483,-46.5441,-34.3804,-35.4683,-32.6744,-35.1072,-39.7627,-44.2028,-45.3297,-43.6949,-40.2923,-46.7804,-50.9577,-28.0263,-31.7381,-43.4184,-39.9871,-32.1091,-34.519,-37.6821,-33.5974,-30.2521,-36.8164,-35.3895,-45.2666,-31.7584,-35.5207,-41.7804,-40.1348,-33.219,-42.8773,-38.28,-41.3453,-26.5763,-41.2441,-53.0206,-42.5619,-39.3927,-39.1643,-38.0254,-40.0576,-44.5923,-44.4749,-38.3899,-40.4336,-35.8579,-34.4331,-37.2279,-37.2861,-33.096,-38.086,-32.3771,-30.6882,-36.0471,-29.8913,-38.1491,-38.201,-33.8788,-39.6486,-42.5718
-4185.87,0.822653,0.245328,3,7,0,4209.16,78.7134,33.0884,204.802,65.211,83.5405,71.8068,22.8177,59.5034,18.3368,115.91,163.709,30.5582,205.487,0.372705,0.0640719,0.160402,0.177596,0.18186,0.179641,0.0967965,0.0702841,0.315791,0.264565,0.0624299,0.0688042,0.264731,0.0364271,-1.87326,0.975199,-33.9281,-36.8677,-31.7473,-46.5418,-39.8091,-39.7047,-37.9531,-49.1214,-38.877,-36.0252,-49.0352,-39.0449,-38.8066,-36.4728,-42.3049,-48.5126,-43.2577,-34.733,-42.0571,-42.998,-35.9362,-40.9531,-44.5438,-40.2076,-40.0632,-32.9429,-32.3435,-38.3574,-42.4263,-33.1881,-32.0501,-38.0023,-37.6256,-32.6734,-38.5515,-32.9993,-30.9782,-49.7188,-37.8168,-42.6254,-43.7669,-42.1302,-36.0436,-37.9984,-34.7953,-33.7042,-29.8927,-39.3144,-36.0674,-36.1862,-45.4196,-46.4813,-34.3642,-35.3699,-32.6312,-35.1228,-39.7999,-43.7364,-45.7834,-43.461,-40.4891,-46.5923,-50.9255,-28.0215,-31.8503,-43.1446,-39.931,-31.9979,-34.4145,-38.0174,-33.6731,-30.3191,-36.6883,-35.3208,-45.2979,-31.7334,-35.3657,-41.7109,-40.0611,-33.3048,-42.7737,-38.288,-41.2136,-26.3892,-41.2776,-52.4229,-42.3206,-39.8007,-39.1718,-37.9798,-40.0555,-44.3697,-44.1338,-38.436,-40.3849,-35.9613,-34.2364,-36.9764,-37.2784,-33.0158,-38.0122,-32.4612,-30.5613,-35.8399,-29.9093,-38.1064,-38.1737,-33.9024,-39.5663,-42.3196
-4191.29,0.945889,0.245328,4,15,0,4197.62,81.4319,29.7597,210.767,56.7434,78.4453,76.4037,26.8782,57.4182,16.7841,133.02,170.212,29.9622,156.248,0.366103,0.060817,0.256512,0.196025,0.133293,0.223609,0.0435232,0.0341559,0.308522,0.126019,0.0881463,0.0459017,0.172469,0.0758206,-1.86734,0.631768,-33.7884,-36.3517,-31.8272,-46.7249,-41.209,-40.5215,-38.1677,-47.5434,-39.2598,-35.7279,-49.4084,-37.1943,-39.3035,-36.883,-40.7602,-50.0161,-43.2237,-34.8512,-40.165,-43.6825,-34.7802,-40.4768,-44.3417,-40.4971,-39.99,-33.1478,-33.0011,-38.2267,-41.7034,-33.084,-32.0929,-37.9309,-38.0671,-32.5949,-38.5605,-32.3455,-29.1786,-48.0194,-37.6327,-41.8475,-44.8591,-41.3703,-35.8203,-38.7421,-35.3428,-34.3036,-29.0337,-39.2652,-36.3024,-36.1596,-46.4131,-46.6329,-34.7949,-36.6082,-32.3456,-34.9957,-40.7242,-44.7641,-44.674,-43.9561,-40.1821,-46.6197,-51.6862,-28.2675,-32.0785,-43.9951,-39.6979,-31.1159,-34.3301,-35.2823,-35.108,-29.5542,-36.7671,-34.9381,-43.9095,-31.4742,-34.3623,-42.2202,-40.2697,-33.5393,-43.5482,-38.0622,-41.7803,-28.3597,-42.9841,-54.0148,-42.6351,-40.7102,-38.95,-37.6865,-40.5674,-45.2678,-44.7777,-38.2917,-41.4138,-36.3209,-34.3929,-36.5634,-37.1259,-32.8313,-38.0871,-32.1143,-30.3524,-35.4058,-29.7175,-37.7766,-38.7626,-34.1988,-39.2436,-43.0217
-4193.77,0.95048,0.245328,4,15,0,4205.3,87.2989,31.3944,202.754,59.029,76.8799,72.5069,26.3281,54.4478,15.365,120.693,159.874,27.9932,187.701,0.365058,0.0813267,0.238386,0.173162,0.101099,0.207705,0.0820696,0.0292851,0.350874,0.213251,0.0599181,0.0784621,0.288712,0.056708,-1.98301,1.11464,-33.9701,-36.701,-31.7366,-46.4435,-40.144,-39.594,-37.8168,-47.6237,-38.9951,-36.3914,-49.122,-39.0904,-38.7752,-37.0438,-41.7881,-49.1958,-43.4886,-34.4558,-41.8833,-42.4944,-35.818,-41.2384,-44.1749,-40.8816,-39.9891,-32.91,-32.8873,-38.2106,-42.4789,-33.1938,-32.0339,-37.5264,-38.0965,-32.2979,-38.3862,-32.316,-30.3155,-49.8831,-37.0134,-41.9778,-43.9995,-41.71,-35.7381,-38.7353,-35.1981,-33.9334,-29.3073,-39.2564,-36.1721,-35.7369,-45.2451,-46.243,-34.4076,-36.0738,-32.3427,-35.0385,-40.707,-44.6341,-45.7079,-44.0693,-40.5357,-46.0742,-51.7009,-28.0199,-31.6193,-43.9217,-39.5374,-31.9735,-34.5152,-37.4332,-34.9253,-29.9979,-36.8476,-35.0062,-43.5972,-31.2721,-36.1261,-41.6266,-39.9747,-33.646,-42.2981,-38.0646,-42.6315,-28.2007,-42.0849,-52.9167,-43.2684,-40.3407,-38.8087,-37.8969,-40.3911,-44.7089,-44.2628,-38.2323,-41.4692,-35.9351,-34.1329,-37.0664,-37.2266,-32.97,-38.002,-31.9656,-30.6887,-36.1611,-29.7281,-38.0835,-38.2812,-33.5268,-39.6638,-42.5313
-4198.73,0.947807,0.245328,4,15,0,4206.61,67.9006,30.3282,200.648,50.6349,80.0985,83.1527,18.4446,59.5185,16.6174,115.118,173.381,33.3512,201.386,0.319326,0.122304,0.174893,0.166423,0.31249,0.175979,0.0445145,0.292339,0.299173,0.26303,0.0912438,0.0448071,0.127947,0.041196,-1.823,1.73329,-34.7511,-36.8269,-32.4398,-47.6187,-40.4097,-40.6193,-39.1226,-50.6506,-38.7429,-35.628,-48.5159,-36.9176,-38.7374,-36.2399,-42.3244,-48.5218,-43.4113,-34.713,-40.9072,-43.6941,-34.5102,-41.2787,-44.8732,-39.9349,-41.071,-33.3007,-32.7648,-38.3518,-42.5365,-32.1113,-32.2439,-38.1518,-38.2131,-33.1054,-38.5005,-33.0677,-29.2992,-49.5153,-38.0926,-42.4979,-45.4873,-42.6472,-35.9576,-38.1056,-34.9757,-34.3177,-29.3623,-38.992,-37.5193,-37.4743,-46.1841,-47.1135,-35.2872,-35.1797,-32.8139,-34.8652,-39.3634,-43.5145,-44.2543,-42.9736,-40.1193,-47.4632,-51.0781,-27.9333,-32.3301,-42.8114,-39.4006,-30.4233,-33.7202,-35.6753,-34.3691,-30.1008,-37.4683,-34.2432,-45.9991,-31.5001,-34.0918,-42.154,-41.0271,-33.4518,-43.0212,-38.8106,-40.7039,-26.9907,-42.3569,-52.8204,-42.8007,-39.322,-39.2819,-37.9729,-40.2675,-44.9724,-44.4666,-38.0149,-40.2181,-36.5047,-35.4964,-36.9727,-37.8542,-32.2909,-37.7768,-32.2775,-30.1567,-35.0461,-30.0094,-38.6485,-38.7748,-34.2513,-39.2039,-42.8631
-4192.98,0.946633,0.245328,4,15,0,4212.96,80.2985,31.3187,218.127,53.7116,78.231,65.1837,24.2163,56.5741,17.5162,113.142,147.261,27.4309,178,0.331989,0.0921728,0.250961,0.153413,0.152262,0.208387,0.0620666,0.0471341,0.270289,0.15357,0.0769854,0.0697026,0.140265,0.0477571,-1.99854,0.648505,-34.4707,-37.0416,-31.673,-47.5743,-40.6467,-39.5766,-38.18,-47.2665,-38.7189,-35.9637,-49.236,-36.5239,-39.7167,-37.217,-41.34,-50.2192,-42.7879,-35.0946,-40.6313,-44.1058,-34.4376,-41.6883,-43.8996,-40.2524,-40.0462,-33.4586,-33.2661,-38.1845,-42.4658,-33.0963,-32.5743,-38.2847,-38.1498,-32.9753,-38.9741,-32.8593,-29.3428,-48.7078,-37.7793,-43.2089,-44.6075,-40.4611,-35.4349,-39.1465,-34.8202,-33.9373,-30.0132,-39.0836,-35.9806,-35.5364,-45.163,-46.7724,-34.5112,-36.2837,-32.3702,-35.3029,-40.3921,-45.1823,-46.4061,-43.6371,-40.8534,-46.123,-51.3783,-28.4557,-31.8088,-43.1973,-39.494,-31.3403,-34.9209,-36.0231,-34.6106,-29.83,-37.0772,-35.2312,-44.3094,-32.0481,-34.8037,-41.5172,-39.7349,-33.8193,-42.0055,-38.5549,-41.921,-27.2639,-41.9206,-53.3825,-42.4492,-40.8099,-38.8503,-37.1375,-39.992,-44.6937,-43.9932,-38.2895,-40.9387,-36.6928,-34.2825,-36.36,-37.7626,-33.2839,-37.7582,-32.4635,-30.4604,-35.223,-30.0314,-38.6417,-38.1763,-33.7003,-40.0142,-41.9779
