lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.285945
# Diagonal elements of inverse mass matrix:
# 0.047283, 0.00808208, 0.0267171, 0.0192037, 0.00799352, 0.0141784, 0.016759, 0.00549323, 0.0383427, 0.0386746, 0.0347925, 0.0114097, 0.200294, 0.0201165, 0.197517, 0.0430466, 0.0163944, 0.0832728, 0.0371985, 0.0534652, 0.113465, 0.0492986, 0.0650308, 0.158671, 0.0409211, 0.0256407, 0.089196, 0.0233717, 0.140292
-4211.27,0.890595,0.285945,4,15,0,4221.88,68.1369,27.2606,185.123,41.4419,63.095,61.1335,22.3263,50.2975,11.9946,126.038,121.461,28.0362,176.834,0.142807,-0.849416,-1.31361,-1.20761,-1.55156,-1.57184,-1.24497,-0.870701,-1.67101,-1.29964,-0.559194,-1.15205,-1.23292,-1.36003,-1.07062,0.388773,0.427664,0.268848,0.29891,0.211916,0.207662,0.287949,0.418658,0.188058,0.272631,0.57167,0.315988,0.29144,0.256652,-35.969,-38.697,-32.959,-51.0543,-40.5146,-37.5133,-40.619,-46.4008,-39.6322,-36.1714,-49.3161,-38.5035,-39.6195,-38.1014,-39.5684,-49.9266,-44.8138,-35.9882,-41.0974,-43.7307,-34.732,-44.5576,-43.0221,-39.8395,-40.4072,-33.6967,-33.9819,-38.9536,-43.6986,-32.4506,-32.6898,-38.8176,-39.2032,-32.885,-38.9137,-31.9914,-31.5418,-52.5678,-36.6892,-43.157,-45.26,-42.1401,-35.5722,-38.2975,-35.2305,-33.4972,-29.428,-39.5125,-38.9907,-36.8134,-45.5095,-45.9342,-34.4169,-34.619,-32.7105,-35.5047,-39.929,-45.6852,-42.8564,-43.1356,-41.849,-47.6951,-51.0835,-27.2902,-30.8997,-41.5349,-39.1818,-31.292,-34.6767,-42.0338,-33.333,-30.6149,-37.1894,-35.4404,-45.3062,-30.5425,-34.2993,-40.9873,-40.5044,-32.2056,-37.489,-38.8377,-42.4445,-27.3182,-43.7979,-52.0781,-43.8114,-41.5837,-38.8053,-37.0126,-40.0822,-44.4072,-43.5956,-38.4392,-41.689,-37.2191,-33.981,-34.4231,-39.2359,-33.2588,-38.1598,-31.575,-30.0422,-33.274,-30.1787,-41.1781,-38.4113,-32.8405,-42.0278,-43.7145
-4208.25,0.970018,0.285945,4,15,0,4223.17,68.6695,25.9416,180.032,42.0687,61.0867,57.0031,17.3133,44.5314,14.6081,120.028,108.814,29.4782,147.454,0.12406,-1.26803,-1.29236,-1.30962,-1.30246,-1.57386,-1.35575,-1.37345,-1.5752,-1.0712,-0.797677,-1.24667,-1.09798,-1.38639,-1.13557,0.310912,0.281386,0.274622,0.269924,0.271861,0.207243,0.257753,0.253233,0.206966,0.342596,0.450374,0.28746,0.333543,0.249977,-35.4623,-39.1727,-33.1587,-49.5998,-40.2421,-37.0908,-40.4445,-45.9447,-39.532,-35.7947,-49.9832,-38.017,-40.1763,-38.1651,-38.5556,-50.2091,-44.2127,-36.1237,-40.1293,-43.9931,-34.687,-43.9559,-42.5308,-40.3639,-39.9555,-33.3684,-34.0308,-38.7566,-43.4769,-32.5016,-33.4198,-38.9291,-38.4358,-33.4553,-39.3508,-32.6665,-31.1299,-48.895,-37.354,-43.3187,-45.034,-41.2162,-34.9085,-37.789,-34.7027,-34.0211,-30.3667,-39.4605,-38.1624,-36.7634,-45.85,-46.2631,-34.8068,-35.8846,-32.925,-36.1199,-40.516,-45.8624,-43.5616,-42.793,-41.856,-45.642,-50.798,-28.483,-31.4834,-41.5279,-39.1142,-31.0344,-35.3648,-41.1394,-34.706,-30.8825,-37.4878,-35.6611,-43.974,-31.2055,-34.0658,-41.0847,-40.7376,-33.0472,-37.4929,-39.4768,-42.7055,-27.4366,-43.3978,-52.2126,-43.5833,-41.1689,-38.9693,-36.4907,-40.1792,-44.2443,-43.1158,-38.7577,-41.891,-38.3515,-34.4559,-34.1712,-39.7128,-33.7339,-38.1533,-32.0652,-30.3774,-33.6754,-30.501,-41.3666,-38.3802,-33.4712,-41.9739,-43.6574
-4207.84,0.919107,0.285945,4,15,0,4221.17,70.8164,26.5595,161.129,54.7689,59.1398,51.7433,21.3408,44.7399,22.1734,114.993,125.421,28.9434,108.044,0.124244,-1.10147,-1.06982,-1.45059,-1.38212,-1.68763,-1.47869,-1.1455,-1.68468,-1.21581,-0.946056,-1.02979,-1.1056,-1.35176,-1.35213,0.274271,0.332383,0.343071,0.234431,0.251045,0.184958,0.227936,0.318065,0.185503,0.296471,0.388269,0.357083,0.331013,0.258785,-35.0167,-39.6736,-32.9571,-50.5067,-39.3781,-36.3988,-40.7237,-46.5632,-40.0001,-35.593,-50.3481,-37.231,-40.1111,-37.5472,-38.4117,-50.0846,-44.4168,-35.8648,-40.753,-44.2095,-34.641,-43.9283,-42.2585,-39.5936,-39.3048,-32.6513,-33.7523,-38.8002,-43.3023,-33.1111,-32.8826,-39.1067,-38.583,-33.3823,-39.9343,-32.6531,-29.912,-50.6913,-38.2351,-42.6866,-45.4394,-41.68,-35.3421,-37.2949,-34.804,-33.187,-29.9329,-39.6066,-39.0287,-37.0599,-46.5326,-45.8557,-34.3303,-36.1346,-32.2869,-35.9581,-39.7515,-45.798,-42.5807,-43.0284,-41.6358,-46.852,-51.1996,-27.5929,-31.7535,-41.9997,-39.1077,-31.9269,-35.3219,-40.9239,-33.0139,-30.3107,-37.9703,-36.4442,-45.4541,-30.9226,-34.3119,-41.046,-40.9797,-32.2767,-37.1568,-39.4303,-42.3566,-27.4068,-43.2315,-53.4117,-44.2068,-39.3404,-39.1634,-36.9028,-40.0028,-44.135,-43.3578,-38.6799,-41.5675,-37.9524,-34.5097,-34.2723,-39.628,-33.4836,-38.3004,-31.8091,-31.1016,-33.3852,-31.2194,-41.5923,-38.3273,-33.7264,-42.1911,-44.7485
-4209.9,0.697568,0.285945,4,15,0,4220.93,58.7879,27.13,166.475,52.8184,57.1319,54.0731,18.2271,44.118,13.5508,120.668,103.539,26.7151,157.92,0.112053,-1.38951,-1.33551,-1.43513,-1.13421,-1.64036,-1.42816,-1.06561,-1.69231,-0.971516,-0.96611,-1.19851,-1.42133,-1.19596,-1.22865,0.239835,0.249197,0.263023,0.238083,0.321678,0.193911,0.23975,0.344517,0.184093,0.378509,0.38056,0.301643,0.241394,0.302413,-34.6593,-39.746,-33.7957,-48.6304,-39.7674,-37.2192,-40.8799,-46.2053,-39.5482,-35.8241,-50.3621,-38.8575,-40.6458,-38.2969,-38.1545,-50.9805,-44.8706,-36.2301,-39.7584,-43.8558,-34.9606,-43.1441,-43.2456,-40.176,-39.1121,-33.8164,-34.3105,-38.7032,-42.6864,-32.4431,-32.74,-38.7535,-39.0226,-33.2005,-39.8087,-31.9836,-29.592,-49.3188,-37.2095,-43.9768,-46.5482,-41.451,-34.8056,-38.0058,-35.2758,-33.5005,-29.6695,-39.6595,-39.3173,-36.8845,-45.5838,-45.8149,-34.584,-35.0967,-32.5858,-36.054,-40.1882,-46.5874,-43.488,-42.8108,-42.3405,-45.9562,-51.7853,-28.2339,-31.1574,-41.2948,-39.7824,-31.6996,-35.1463,-41.4595,-33.6356,-30.5498,-37.2933,-35.9799,-45.6709,-30.8462,-32.8335,-41.8209,-41.423,-32.4955,-38.0602,-39.5069,-41.6864,-26.8865,-43.8955,-52.571,-43.2573,-41.3761,-39.2738,-36.526,-40.3367,-44.3084,-43.2099,-38.9647,-42.085,-38.0536,-33.9673,-34.7865,-39.1878,-33.8112,-38.2361,-31.72,-30.9296,-32.9653,-30.4755,-40.809,-38.6125,-33.3833,-41.3854,-44.1712
-4210.88,0.952962,0.285945,4,15,0,4224.2,73.7666,24.3197,195.815,56.8357,58.1984,50.905,17.4755,50.5165,21.3781,115.909,140.619,26.4267,146.086,0.120922,-1.21447,-1.43027,-1.24566,-0.972516,-1.8032,-1.47453,-1.09554,-1.52758,-1.26404,-0.710921,-1.04789,-1.16161,-1.49614,-1.34685,0.250585,0.296868,0.239245,0.287751,0.37813,0.164771,0.228886,0.33436,0.217061,0.28251,0.491192,0.350677,0.312981,0.223993,-35.6476,-39.1459,-32.2773,-47.6464,-39.641,-37.0906,-39.0535,-45.7557,-39.8112,-35.7899,-49.6492,-36.8134,-39.5605,-37.7163,-39.2711,-49.9602,-44.0895,-35.4176,-41.9838,-43.6074,-34.1479,-45.4297,-42.4122,-40.2333,-40.1401,-33.3606,-33.5533,-38.6423,-44.133,-33.0754,-33.5358,-39.2098,-38.5371,-33.642,-39.7565,-32.2835,-29.7649,-51.1303,-37.4271,-43.613,-45.3477,-41.7472,-35.1922,-37.5129,-34.8591,-33.8028,-29.789,-39.5424,-38.488,-36.9131,-46.0765,-46.728,-34.7827,-35.5974,-32.8638,-35.8265,-40.1924,-45.3684,-44.752,-42.607,-41.1336,-46.8644,-51.1506,-27.655,-32.2944,-41.1981,-38.629,-30.6828,-35.7952,-40.4407,-33.6443,-30.9315,-37.615,-36.5774,-44.5517,-30.5409,-35.2252,-40.6901,-40.773,-32.9545,-37.4209,-40.0496,-43.2628,-26.8467,-42.6795,-51.6024,-44.7015,-40.7196,-38.7598,-37.1564,-39.9963,-44.215,-43.2177,-38.3409,-41.289,-38.0006,-35.2799,-34.9463,-40.1994,-33.3634,-38.045,-31.8641,-31.0694,-33.4925,-30.7549,-42.2644,-38.3398,-32.8514,-43.1298,-43.967
-4214.44,0.910977,0.285945,4,15,0,4228.79,67.7877,27.4573,189.698,58.8913,61.3055,48.5249,17.6007,45.9118,13.9574,138.487,138.129,30.0173,171.615,0.110555,-1.29039,-1.21911,-1.12065,-1.26609,-1.61951,-1.76672,-1.37948,-1.69913,-1.03454,-0.0831836,-1.10034,-1.28059,-1.12406,-1.17024,0.399557,0.275164,0.295493,0.326068,0.281931,0.197996,0.170893,0.251709,0.182843,0.355389,0.920182,0.332758,0.277874,0.324958,-35.2889,-41.4309,-32.9468,-48.1032,-39.2065,-36.7021,-39.649,-46.665,-40.4612,-36.0109,-49.274,-38.5807,-39.1339,-38.4339,-39.5175,-50.7772,-44.5818,-35.558,-41.6123,-41.8225,-34.5101,-45.2505,-42.5736,-39.9775,-40.7908,-32.8126,-33.9695,-38.9365,-43.7666,-31.8587,-33.2594,-38.3202,-38.5999,-33.7736,-38.5019,-32.7609,-29.5863,-50.8702,-37.0535,-43.2738,-44.7926,-42.4368,-35.387,-37.2812,-34.9169,-33.7303,-31.3082,-39.4996,-39.1919,-37.3944,-45.8075,-46.4126,-34.881,-35.533,-32.698,-35.8271,-39.8589,-45.2909,-43.0176,-42.6564,-41.9583,-47.0705,-51.036,-27.904,-32.0711,-41.7213,-38.7294,-31.1103,-35.6829,-39.7248,-33.6727,-31.1368,-37.6819,-35.7825,-44.4924,-32.1003,-34.7889,-40.6459,-41.105,-32.8211,-37.2932,-39.988,-42.311,-27.2695,-43.5436,-52.3336,-44.3906,-39.3061,-38.7296,-36.7928,-39.7892,-43.8611,-43.0938,-38.3239,-41.3859,-38.2091,-34.5216,-34.1074,-39.9856,-33.4307,-37.9271,-31.8429,-30.7881,-33.2444,-30.0278,-42.0904,-38.2544,-33.0127,-42.8228,-44.1206
-4206.83,0.979882,0.285945,4,15,0,4223.64,67.1449,26.0923,198.962,57.5594,64.7394,49.0285,21.026,48.3002,16.9596,151.571,133.669,26.8947,162.536,0.12363,-1.06878,-1.3629,-1.20427,-1.09989,-1.63058,-1.56817,-1.00185,-1.74674,-1.27578,-0.635557,-0.99386,-1.23311,-1.70644,-1.29871,0.323159,0.343428,0.255918,0.29991,0.332907,0.195817,0.208426,0.3672,0.174341,0.279212,0.52964,0.370145,0.291386,0.181511,-35.623,-40.1671,-33.1314,-47.7045,-39.6479,-37.2617,-39.0937,-46.0257,-39.5844,-35.6929,-49.3418,-37.727,-39.6238,-38.5391,-38.6138,-50.4788,-44.9678,-36.1598,-40.8234,-44.493,-34.2635,-44.7962,-42.6098,-39.4768,-39.1472,-33.4266,-34.1606,-38.7201,-43.006,-32.8665,-32.6473,-39.1628,-38.8079,-32.969,-39.4768,-31.6747,-30.2879,-51.9262,-37.9102,-43.2025,-45.8982,-41.6061,-35.0278,-37.6761,-34.7924,-33.1698,-29.8517,-39.4354,-39.2149,-36.8713,-46.0672,-45.6179,-34.1247,-35.281,-32.2308,-35.6788,-39.8884,-46.7454,-42.4813,-42.9998,-42.1004,-47.2663,-51.1324,-27.8752,-31.4282,-41.134,-39.1487,-30.9435,-35.1153,-40.3101,-33.1677,-30.2401,-37.3761,-36.4904,-45.8984,-30.7725,-33.5015,-41.2801,-41.4729,-32.016,-37.5973,-39.3475,-42.1251,-27.3964,-44.1978,-52.6505,-44.3034,-41.829,-38.7081,-36.9559,-40.2333,-44.6438,-43.6247,-38.2723,-41.8905,-37.4197,-34.2066,-34.3261,-39.3688,-33.6511,-37.9818,-31.3509,-30.3785,-32.6298,-30.6136,-41.5038,-38.3962,-32.7192,-42.437,-44.7559
-4212.96,0.889362,0.285945,4,15,0,4222.9,82.2688,28.1243,182.91,54.945,67.9286,54.2995,19.6596,48.0309,18.1809,127.733,139.583,27.9846,111.67,0.111139,-0.895427,-1.36248,-1.28837,-1.18838,-1.43244,-1.39048,-1.18394,-1.58612,-1.46558,-0.431229,-0.982418,-1.20785,-1.78897,-1.296,0.37358,0.408433,0.256025,0.275721,0.304714,0.238727,0.248956,0.306069,0.204719,0.230944,0.64971,0.374405,0.298839,0.167133,-37.4995,-39.4058,-32.8716,-48.0049,-39.2572,-37.0813,-39.8459,-46.3052,-39.9735,-35.7558,-49.452,-37.1867,-39.2885,-37.6292,-39.6519,-50.4487,-44.0781,-35.4597,-41.4844,-43.3424,-34.2554,-44.9614,-42.5516,-39.9963,-40.7576,-33.7601,-34.4051,-38.4452,-43.9912,-32.8323,-33.319,-38.6486,-38.9349,-33.6014,-39.7277,-32.8619,-31.2486,-50.4189,-38.7958,-44.9684,-44.9415,-41.5225,-35.129,-38.1883,-34.6097,-33.8581,-30.6528,-39.512,-38.4184,-36.6238,-45.76,-46.0897,-34.7339,-36.9179,-32.9129,-35.9752,-40.0749,-45.46,-44.5718,-42.6886,-41.6351,-46.051,-51.6051,-28.1954,-31.6804,-42.1055,-39.0804,-31.2319,-35.6122,-39.4678,-33.7466,-31.2172,-37.2282,-36.0312,-44.9162,-32.4514,-34.5467,-40.5775,-40.4328,-33.1772,-36.8561,-39.249,-42.3409,-26.8181,-42.9409,-51.5621,-43.4767,-39.557,-38.7038,-36.4062,-39.5504,-43.8281,-42.8835,-38.5402,-41.3479,-38.1876,-34.0948,-33.9742,-39.7364,-33.6448,-38.0464,-32.1443,-30.6114,-33.5019,-30.7979,-41.5175,-37.9368,-33.3147,-42.1049,-44.0261
-4208.69,0.98286,0.285945,4,15,0,4225.31,83.38,24.6,186.519,68.13,65.6974,61.9482,21.3768,52.1224,13.9865,153.306,131.111,32.8873,174.809,0.117324,-0.986904,-1.30125,-1.34795,-0.886877,-1.7065,-1.46637,-1.13944,-1.64695,-1.21482,-0.492206,-1.19032,-1.2816,-1.25043,-1.31284,0.379509,0.372729,0.272192,0.259771,0.41194,0.1815,0.230762,0.319999,0.192637,0.296764,0.611276,0.304123,0.277592,0.286382,-35.6188,-39.5392,-33.5633,-46.9589,-39.7592,-37.1395,-39.565,-46.6694,-40.2112,-36.0274,-49.7464,-38.8877,-39.7055,-38.3521,-38.8618,-50.3842,-44.9442,-35.8499,-41.6398,-43.7888,-34.4449,-43.9201,-42.8958,-39.7043,-40.1048,-33.35,-34.2566,-38.43,-43.1354,-32.2012,-32.5984,-38.7582,-38.7054,-32.9157,-39.3182,-31.7846,-31.2703,-51.3481,-36.7829,-42.504,-46.4904,-42.4401,-35.1005,-37.1357,-34.7723,-33.5225,-29.7499,-39.357,-39.5012,-37.9744,-46.2841,-45.5681,-34.3885,-35.2139,-32.2514,-35.4649,-39.7581,-45.9723,-43.5822,-42.9524,-41.1284,-48.2811,-50.7401,-27.5288,-31.425,-41.2573,-38.6784,-31.0112,-34.8361,-41.6847,-33.7888,-30.3914,-37.4474,-35.7854,-45.4835,-30.7688,-33.8698,-41.2884,-41.5023,-32.1098,-37.6003,-38.7812,-42.1112,-27.9379,-44.3187,-53.6279,-44.9617,-41.3399,-38.5522,-37.0376,-40.0529,-44.7298,-43.7022,-38.0586,-41.8893,-37.6639,-34.1005,-34.3224,-39.0159,-33.0863,-37.6949,-31.1264,-30.5532,-33.0267,-30.5569,-40.7821,-38.6026,-32.8119,-41.5134,-44.7329
-4212.14,0.761004,0.285945,4,15,0,4226.31,62.504,31.1321,196.621,66.9012,65.0684,68.5607,19.4127,53.1326,18.2606,121.928,145.265,29.1612,204.002,0.114741,-1.61291,-1.35283,-1.32213,-0.964292,-1.75858,-1.06796,-1.20422,-1.55557,-1.30672,-0.856685,-0.894616,-1.36632,-1.48272,-1.17417,0.275653,0.199307,0.258508,0.266568,0.381253,0.172289,0.34371,0.299927,0.21107,0.270708,0.424567,0.408764,0.255044,0.227019,-35.8221,-38.1352,-33.0122,-46.5431,-39.7047,-36.7503,-39.0187,-46.4302,-39.2242,-36.6395,-49.3919,-38.3651,-39.2159,-38.4463,-39.5376,-50.9112,-43.8013,-35.4327,-42.5633,-43.9316,-34.3053,-44.6238,-43.1808,-39.8479,-39.875,-34.4483,-35.265,-38.2706,-43.5769,-33.128,-32.9072,-38.891,-38.9228,-33.3259,-39.9468,-32.3162,-30.2236,-51.8289,-37.8964,-44.7713,-46.0804,-41.1325,-34.889,-38.3118,-34.3977,-33.4914,-30.2428,-39.0808,-38.4221,-36.5101,-44.9958,-46.0378,-34.2639,-35.5082,-32.8104,-35.5966,-39.921,-46.1109,-45.8371,-42.8971,-41.3788,-46.8754,-50.9608,-27.9951,-31.4798,-41.1226,-39.4405,-31.4071,-35.4608,-42.4644,-33.1975,-31.1092,-37.1431,-36.073,-46.6535,-31.2846,-34.2854,-41.1842,-40.7223,-32.5748,-37.4957,-39.3665,-42.0899,-26.4512,-43.0676,-51.4771,-43.3781,-43.3697,-38.7047,-36.1712,-39.8077,-44.1736,-42.9143,-38.573,-41.5595,-38.0766,-34.2401,-34.5521,-39.5202,-33.4749,-37.8772,-32.1246,-30.5166,-33.51,-30.7598,-41.4142,-38.0886,-32.6325,-42.3589,-43.1177
-4212.71,0.914996,0.285945,4,15,0,4227.42,81.72,30.2657,189.705,49.8571,60.2737,53.3089,22.1862,44.4199,20.029,132.379,144.59,28.8844,123.613,0.0966219,-1.11843,-0.99994,-1.41114,-1.30221,-1.69123,-1.66819,-0.88572,-1.76086,-0.847262,-0.455804,-0.847099,-1.32382,-1.2702,-1.33781,0.441573,0.326792,0.367902,0.243864,0.271929,0.184293,0.188588,0.412417,0.171897,0.428587,0.633938,0.428657,0.266118,0.280774,-34.6682,-40.8106,-33.4491,-49.6125,-39.7666,-35.9725,-41.6024,-45.0315,-40.0201,-35.2319,-50.3595,-37.7146,-40.4766,-37.36,-38.5197,-49.9071,-44.3613,-35.7137,-40.3345,-44.0339,-34.2556,-43.867,-42.0001,-39.9847,-39.5422,-32.3,-33.1042,-38.5295,-42.618,-32.3831,-32.9834,-38.9169,-38.476,-33.3738,-39.976,-32.8049,-28.8532,-49.0552,-37.1426,-44.1681,-44.9186,-41.5908,-34.885,-36.9028,-34.9215,-33.4665,-31.9168,-39.3545,-39.3025,-37.4429,-45.9104,-46.0398,-34.4442,-35.8362,-32.6239,-35.9091,-40.2848,-45.1281,-43.1952,-43.0442,-42.0156,-46.6615,-51.2305,-28.5835,-32.121,-41.6908,-39.2776,-31.8881,-35.7905,-39.9796,-33.7511,-30.7065,-38.2867,-36.4177,-44.6896,-31.5965,-33.5829,-41.6824,-41.4529,-32.99,-37.7505,-39.6127,-42.5173,-27.498,-43.934,-53.6719,-44.3837,-38.8007,-38.9042,-36.7252,-39.9796,-44.1696,-43.1758,-38.6962,-42.216,-38.6502,-33.8258,-33.5743,-39.6042,-33.8788,-37.7048,-31.9068,-31.1959,-33.2901,-30.5916,-41.6041,-38.2815,-33.5872,-42.2195,-44.604
-4215.53,0.949014,0.285945,4,15,0,4229.62,92.59,31.5752,200.877,52.8259,66.8853,56.8683,18.6994,55.1179,16.2369,129.96,100.976,28.7083,190.613,0.150604,-0.65164,-1.07332,-1.23499,-1.41228,-1.71716,-1.3069,-1.23784,-1.30807,-1.2422,-0.605926,-1.32627,-1.32026,-1.00373,-1.13112,0.243499,0.52119,0.341871,0.290838,0.243587,0.179575,0.270658,0.29001,0.270342,0.288748,0.545569,0.265466,0.267065,0.366511,-35.7248,-38.4901,-33.1685,-49.9523,-40.294,-37.14,-39.4903,-46.8939,-39.8268,-36.1637,-49.6252,-38.6666,-39.718,-38.8608,-38.8847,-50.5904,-43.2288,-35.7178,-41.0884,-44.785,-34.3815,-43.1648,-43.7876,-39.7214,-39.9561,-34.2505,-34.0444,-38.8007,-43.5565,-32.6914,-32.9184,-40.0191,-37.8701,-33.2169,-39.1165,-32.4536,-30.4627,-50.3635,-38.1523,-43.3339,-44.1286,-40.4153,-34.8351,-38.0376,-34.3843,-33.0294,-31.4864,-39.3523,-36.9922,-35.9846,-45.4863,-46.2744,-34.3027,-35.3624,-32.5556,-35.6964,-39.777,-47.8055,-46.7501,-43.1387,-41.4923,-46.5083,-50.6005,-28.2803,-31.3332,-41.8735,-39.4731,-32.589,-35.4903,-42.6123,-33.6097,-30.9531,-37.5382,-35.9116,-45.5567,-31.7333,-35.0072,-41.1314,-40.276,-32.5746,-38.6957,-38.8585,-42.3585,-26.738,-42.3147,-54.073,-42.9699,-44.4963,-38.9852,-36.223,-40.0687,-44.269,-42.9946,-38.7912,-41.3342,-37.651,-33.3853,-34.9995,-38.6696,-34.1003,-38.1283,-32.155,-30.9068,-34.1965,-30.3648,-40.1051,-38.1644,-32.9757,-41.7265,-42.4419
-4209.34,0.993744,0.285945,4,15,0,4227.81,87.5395,31.0102,207.164,47.1358,68.1628,61.8812,19.629,53.3705,17.0407,126.001,121.219,29.3803,166.579,0.132448,-0.883191,-1.08603,-1.35474,-1.21924,-1.7543,-1.48741,-1.19851,-1.59535,-1.01669,-0.937174,-1.34093,-1.42775,-0.979178,-1.18941,0.269834,0.413462,0.337554,0.258014,0.295455,0.173029,0.225958,0.301644,0.202837,0.361789,0.391733,0.261604,0.239849,0.37562,-35.0115,-39.3972,-33.0984,-49.3447,-40.1908,-36.3365,-40.3652,-45.353,-39.8564,-35.5349,-49.8205,-38.4918,-40.3589,-37.7785,-39.3056,-50.0957,-43.8755,-35.9422,-40.9786,-45.337,-34.1517,-43.555,-42.8116,-39.6793,-39.4551,-32.8478,-33.2933,-38.1299,-43.1325,-32.0578,-32.8027,-39.1357,-38.2365,-32.9742,-39.4088,-32.1515,-30.0472,-52.2505,-36.6097,-43.2862,-46.4514,-41.4569,-34.7323,-37.154,-34.6601,-33.6111,-30.9362,-38.9475,-38.7492,-37.1159,-45.7524,-46.1219,-34.4762,-34.8986,-32.1904,-35.2569,-40.2056,-46.8677,-44.8198,-43.3054,-41.6378,-47.9108,-50.9662,-28.2287,-31.0171,-41.2124,-38.7308,-31.6267,-35.1121,-42.3343,-34.8799,-30.4838,-38.0297,-35.4782,-44.9128,-31.2199,-34.2223,-41.1992,-40.7761,-32.82,-38.0638,-39.1113,-42.8882,-27.9943,-43.8352,-54.0392,-44.5285,-42.6342,-38.3452,-36.8094,-39.9428,-44.9746,-43.5559,-38.2196,-41.9518,-37.6306,-33.6308,-34.5157,-39.1975,-33.3354,-37.6117,-31.2999,-30.8289,-33.056,-30.3732,-40.9155,-38.4348,-32.9373,-41.9258,-43.8323
-4208.96,0.600206,0.285945,4,15,0,4228,60.076,25.5992,171.239,50.4967,55.8195,57.4514,20.6644,46.0771,20.2346,118.044,126.112,28.2436,237.515,0.122232,-1.22377,-1.3252,-1.15006,-1.43963,-1.68408,-1.16686,-0.87153,-1.51213,-1.12698,-0.793513,-1.03219,-1.12416,-1.3448,-1.23323,0.283139,0.294121,0.26575,0.316619,0.237016,0.185616,0.311343,0.418311,0.22044,0.324011,0.452253,0.356228,0.324927,0.260593,-34.7845,-38.1111,-32.6709,-49.164,-39.4996,-36.8571,-39.4457,-46.9456,-39.2267,-36.3792,-49.0876,-38.0461,-38.7449,-38.3605,-38.5091,-49.7162,-44.2575,-35.4417,-41.6508,-42.018,-34.7021,-44.5134,-42.3476,-39.8844,-39.7163,-34.1212,-34.6242,-39.2202,-43.9535,-33.0804,-33.5243,-39.2251,-38.8587,-33.9188,-39.1967,-32.6563,-30.4384,-50.584,-37.7382,-42.7516,-45.2782,-41.943,-35.7138,-38.061,-34.9284,-33.6637,-29.907,-39.9929,-38.5164,-36.8528,-45.689,-46.4012,-34.8379,-35.2948,-32.8873,-36.2086,-40.1756,-44.8506,-43.027,-42.6935,-41.4172,-46.2144,-50.8376,-27.8225,-31.8902,-41.2845,-39.3262,-31.3985,-35.6354,-41.2359,-33.4653,-31.0598,-37.2087,-36.0156,-45.0216,-31.4393,-34.9406,-41.0106,-40.894,-32.6348,-37.459,-39.612,-42.7946,-26.8668,-43.0928,-50.8399,-43.5475,-42.4171,-39.3472,-36.7747,-40.5296,-44.1532,-43.1535,-38.936,-41.5505,-38.2968,-34.6669,-34.3528,-39.9479,-33.775,-38.8681,-32.3048,-30.6531,-33.7124,-30.5424,-41.7813,-38.6032,-33.175,-42.7864,-43.4137
