"","meters.east","meters.north","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
"11728",1397000,374000,0.00165,2e-07,0.00155,0.0014,0.00245,2e-04,0.01195,0.0101,4e-04,2e-07,0.0026,0.04725,0.0028,0.03875,0.623,0.12075,2e-07,2e-07,1e-04,0.009,0.0092,2e-07,7e-04
"11729",1405000,374000,0.0011,2e-07,0.0015,9e-04,0.0018,1e-04,0.01025,0.0051,0.00045,2e-07,0.0018,0.0577,0.0021,0.0267,0.61815,0.17445,2e-07,2e-07,2e-04,0.0086,0.01585,2e-07,6e-04
"11730",1413000,374000,8e-04,2e-07,7e-04,3e-04,0.001,5e-05,0.0207,0.0027,2e-04,2e-07,4e-04,0.05685,8e-04,0.01615,0.57445,0.16025,2e-07,2e-07,1e-04,0.0059,0.012,2e-07,0.00095
"11731",1421000,374000,0.00055,2e-07,3e-04,1e-04,7e-04,2e-07,0.04245,0.0011,1e-04,2e-07,1e-04,0.05725,4e-04,0.0086,0.6003,0.21095,2e-07,2e-07,1e-04,0.0047,0.0098,2e-07,0.00235
"11732",1429000,374000,0.00055,2e-07,2e-04,2e-07,7e-04,2e-07,0.04835,6e-04,1e-04,2e-07,2e-07,0.05615,2e-04,0.0057,0.5952,0.204,2e-07,2e-07,2e-07,0.0032,0.0096,2e-07,0.00215
"11733",1437000,374000,6e-04,2e-07,2e-04,1e-04,0.001,2e-07,0.04495,7e-04,2e-04,2e-07,2e-07,0.05325,2e-04,0.0075,0.5738,0.15965,2e-07,2e-07,1e-04,0.00335,0.0075,2e-07,0.00155
"11734",1445000,374000,6e-04,2e-07,3e-04,5e-05,0.0011,2e-07,0.0396,7e-04,2e-04,2e-07,2e-07,0.04705,2e-04,0.00815,0.49275,0.1803,2e-07,2e-07,1e-04,0.0029,0.00435,2e-07,0.0016
"11735",1453000,374000,8e-04,2e-07,2e-04,1e-04,0.0011,1e-04,0.05315,9e-04,3e-04,2e-07,2e-07,0.0512,3e-04,0.00805,0.4677,0.1609,2e-07,2e-07,2e-04,0.0029,0.00375,2e-07,0.0027
"11736",1461000,374000,7e-04,2e-07,2e-04,1e-04,0.0015,1e-04,0.0645,9e-04,3e-04,2e-07,2e-07,0.04965,3e-04,0.0092,0.4435,0.1657,2e-07,2e-07,2e-04,0.00275,0.00355,2e-07,0.00235
"11737",1469000,374000,9e-04,2e-07,2e-04,1e-04,0.0019,1e-04,0.09385,8e-04,3e-04,2e-07,2e-07,0.0465,3e-04,0.0107,0.37865,0.1919,2e-07,2e-07,2e-04,0.00275,0.00375,2e-07,0.0028
"11738",1477000,374000,0.001,2e-07,2e-04,2e-07,0.00135,2e-07,0.19115,0.001,3e-04,2e-07,2e-07,0.04365,3e-04,0.00945,0.27865,0.29245,2e-07,2e-07,1e-04,0.00275,0.0043,2e-07,0.00315
"11739",1485000,374000,0.0011,2e-07,2e-04,2e-07,0.0018,2e-07,0.25455,0.0012,4e-04,2e-07,2e-07,0.04465,3e-04,0.01415,0.20075,0.394,2e-07,2e-07,1e-04,0.0027,0.00475,2e-07,0.0029
"11740",1493000,374000,7e-04,2e-07,1e-04,2e-07,0.0014,2e-07,0.2449,5e-04,2e-04,2e-07,2e-07,0.02615,2e-04,0.0099,0.17955,0.44655,2e-07,2e-07,1e-04,0.002,0.0049,2e-07,0.00235
"11741",1501000,374000,9e-04,2e-07,1e-04,2e-07,0.0018,2e-07,0.1786,7e-04,3e-04,2e-07,2e-07,0.0232,3e-04,0.0103,0.21125,0.4042,2e-07,2e-07,1e-04,0.00255,0.00745,2e-07,0.00245
"11742",1509000,374000,0.0015,2e-07,1e-04,2e-07,0.0014,2e-07,0.11425,7e-04,4e-04,2e-07,2e-07,0.03165,4e-04,0.0115,0.28355,0.28535,2e-07,2e-07,2e-04,0.0027,0.00975,2e-07,0.00225
"11743",1517000,374000,0.0019,2e-07,2e-04,1e-04,0.002,1e-04,0.09235,5e-04,7e-04,2e-07,2e-07,0.0521,5e-04,0.01155,0.3589,0.1668,2e-07,2e-07,2e-04,0.0034,0.01435,2e-07,0.0031
"11744",1525000,374000,0.00255,2e-07,1e-04,1e-04,0.0018,1e-04,0.0725,0.00065,6e-04,2e-07,2e-07,0.0555,5e-04,0.0123,0.41775,0.10395,2e-07,2e-07,2e-04,0.00315,0.00785,2e-07,0.00365
"11745",1533000,374000,0.0033,2e-07,2e-04,0.00015,0.00205,1e-04,0.06155,8e-04,9e-04,2e-07,2e-07,0.07235,5e-04,0.01065,0.52775,0.06065,2e-07,2e-07,3e-04,0.00235,0.00785,2e-07,0.0037
"11746",1541000,374000,0.00475,2e-07,2e-04,0.00035,0.00235,2e-04,0.0441,9e-04,0.001,2e-07,2e-07,0.10175,5e-04,0.0142,0.5238,0.02565,2e-07,2e-07,4e-04,0.00335,0.0067,2e-07,0.00425
"11747",1549000,374000,0.0049,2e-07,2e-04,3e-04,0.00255,1e-04,0.0376,6e-04,0.00105,2e-07,2e-07,0.09185,3e-04,0.0111,0.55785,0.0186,2e-07,2e-07,2e-04,0.00285,0.00845,2e-07,0.0041
"11748",1557000,374000,0.00435,2e-07,2e-04,3e-04,0.002,2e-04,0.0318,5e-04,0.00095,2e-07,2e-07,0.10825,5e-04,0.01145,0.6103,0.00725,2e-07,2e-07,2e-04,0.00295,0.0067,2e-07,0.00415
"11749",1565000,374000,0.00435,2e-07,2e-04,4e-04,0.00225,2e-04,0.0365,5e-04,9e-04,2e-07,2e-07,0.10755,3e-04,0.0134,0.6403,0.0043,2e-07,2e-07,2e-04,0.0026,0.00715,2e-07,0.00435
"11762",1669000,374000,0.0023,2e-07,1e-04,7e-04,0.0015,2e-07,0.0036,2e-07,2e-04,2e-07,2e-07,0.04485,1e-04,0.0221,0.8143,2e-04,2e-07,2e-07,4e-04,0.0012,0.0196,2e-07,0.0099
"11763",1677000,374000,0.00285,2e-07,1e-04,5e-04,0.0018,2e-07,0.0045,1e-04,4e-04,2e-07,2e-07,0.0492,1e-04,0.02855,0.78015,4e-04,2e-07,2e-07,0.00035,0.002,0.017,2e-07,0.009
"11764",1685000,374000,0.0022,2e-07,1e-04,0.00065,0.0015,2e-07,0.0047,1e-04,3e-04,2e-07,2e-07,0.04385,1e-04,0.0225,0.79445,0.0011,2e-07,2e-07,3e-04,0.00265,0.01395,2e-07,0.00835
"11765",1693000,374000,0.00255,2e-07,1e-04,0.001,0.0018,2e-07,0.0054,2e-07,0.00035,2e-07,2e-07,0.0481,1e-04,0.0256,0.736,0.0025,2e-07,2e-07,2e-04,0.00325,0.0136,2e-07,0.00665
"11766",1701000,374000,0.00355,2e-07,2e-04,0.0013,0.0022,1e-04,0.00735,1e-04,5e-04,2e-07,2e-07,0.05925,1e-04,0.032,0.69585,0.0076,2e-07,2e-07,3e-04,0.00565,0.01455,2e-07,0.00575
"11767",1709000,374000,0.0034,2e-07,2e-04,0.0013,0.00255,1e-04,0.0079,1e-04,0.00045,2e-07,2e-07,0.0623,2e-04,0.03265,0.5925,0.0068,2e-07,2e-07,3e-04,0.0069,0.01155,2e-07,0.00805
"11768",1717000,374000,0.0035,2e-07,2e-04,0.00115,0.0023,2e-07,0.00695,2e-07,0.00085,2e-07,2e-07,0.0697,1e-04,0.0347,0.59755,0.01805,2e-07,2e-07,2e-04,0.00965,0.0125,2e-07,0.0081
"11769",1725000,374000,0.00295,2e-07,1e-04,0.0011,0.00205,2e-07,0.00805,2e-07,5e-04,2e-07,2e-07,0.0689,1e-04,0.0326,0.60755,0.02635,2e-07,2e-07,2e-04,0.0094,0.00975,2e-07,0.00665
"11770",1733000,374000,0.0034,2e-07,1e-04,0.00075,0.00155,2e-07,0.0053,2e-07,5e-04,2e-07,2e-07,0.05675,1e-04,0.02435,0.5327,0.0691,2e-07,2e-07,2e-04,0.0078,0.009,2e-07,0.00465
"11771",1741000,374000,0.0035,2e-07,2e-04,8e-04,0.0018,2e-07,0.0079,2e-07,6e-04,2e-07,2e-07,0.07105,1e-04,0.03425,0.505,0.09695,2e-07,2e-07,2e-04,0.01055,0.0086,2e-07,0.004
"11772",1749000,374000,0.003,2e-07,1e-04,7e-04,0.0012,2e-07,0.0056,2e-07,0.00035,2e-07,2e-07,0.0665,1e-04,0.02695,0.4484,0.13975,2e-07,2e-07,2e-04,0.009,0.0065,2e-07,0.00345
"11773",1757000,374000,0.0028,2e-07,1e-04,6e-04,0.0018,2e-07,0.00615,2e-07,4e-04,2e-07,2e-07,0.07365,1e-04,0.02865,0.4547,0.12405,2e-07,2e-07,1e-04,0.01065,0.00715,2e-07,0.004
"11774",1765000,374000,0.0027,2e-07,1e-04,4e-04,0.0015,2e-07,0.006,2e-07,3e-04,2e-07,2e-07,0.06615,1e-04,0.03045,0.42805,0.18125,2e-07,2e-07,1e-04,0.009,0.00815,2e-07,0.00455
"12001",1213000,382000,0.05235,2e-07,0.0102,0.16525,5e-04,0.005,0.0064,0.00645,0.03935,2e-07,2e-07,0.0949,0.006,0.2319,0.145,2e-07,2e-07,2e-07,0.03135,0.023,0.0188,2e-07,0.0301
"12004",1237000,382000,0.0164,2e-07,0.0032,0.0103,1e-04,0.0012,0.00295,0.0314,0.004,2e-07,2e-07,0.0692,0.0049,0.0798,0.6307,2e-07,2e-07,2e-07,0.00915,0.0075,0.01325,2e-07,0.0138
"12005",1245000,382000,0.0137,2e-07,0.0025,0.00795,1e-04,0.0015,0.0023,0.0523,0.00345,2e-07,2e-07,0.0857,0.0073,0.0635,0.6116,2e-07,2e-07,2e-07,0.00795,0.00705,0.0142,2e-07,0.01575
"12006",1253000,382000,0.0153,2e-07,0.0027,0.00655,2e-04,0.0024,0.0028,0.0481,0.00495,2e-07,2e-07,0.08975,0.00805,0.0564,0.56035,2e-07,2e-07,2e-07,0.0087,0.01205,0.01135,2e-07,0.01085
"12007",1261000,382000,0.015,2e-07,0.0028,0.0107,3e-04,0.00415,0.0023,0.04445,0.0052,2e-07,2e-07,0.09385,0.0072,0.04295,0.5643,2e-07,2e-07,2e-07,0.0066,0.01735,0.00865,2e-07,0.00605
"12008",1269000,382000,0.01875,2e-07,0.0031,0.0141,7e-04,0.004,0.0037,0.0389,0.0067,2e-07,2e-07,0.09965,0.0057,0.04955,0.51445,2e-07,2e-07,2e-07,0.0074,0.02145,0.0083,2e-07,0.006
"12009",1277000,382000,0.0163,2e-07,0.00325,0.0175,0.00105,0.00385,0.0078,0.03355,0.0056,2e-07,2e-07,0.0942,0.00555,0.04735,0.49575,2e-07,2e-07,2e-07,0.008,0.02275,0.0099,2e-07,0.00695
"12010",1285000,382000,0.01585,2e-07,0.0041,0.01535,0.00215,0.0031,0.01325,0.02755,0.00485,2e-07,1e-04,0.08675,0.00545,0.04785,0.523,2e-07,2e-07,2e-07,0.00805,0.0207,0.0067,2e-07,0.0075
"12011",1293000,382000,0.0127,2e-07,0.00345,0.014,0.0043,0.00325,0.0227,0.02105,0.0039,2e-07,1e-04,0.0834,0.00445,0.0465,0.5111,2e-07,2e-07,2e-07,0.0066,0.01995,0.0072,2e-07,0.0097
"12012",1301000,382000,0.0134,2e-07,0.00565,0.01515,0.0083,0.0033,0.04175,0.0155,0.0039,2e-07,2e-04,0.07425,0.0038,0.0517,0.512,1e-04,2e-07,2e-07,0.0066,0.02525,0.00845,2e-07,0.0115
"12013",1309000,382000,0.01105,2e-07,0.007,0.0108,0.0184,0.0039,0.0882,0.01235,0.00265,2e-07,7e-04,0.08025,0.00355,0.05275,0.53425,4e-04,2e-07,2e-07,0.0108,0.02495,0.0103,2e-07,0.02235
"12014",1317000,382000,0.0113,2e-07,0.0115,0.0153,0.03805,0.004,0.1528,0.0153,0.0027,2e-07,0.0027,0.087,0.0024,0.0622,0.44425,0.00045,2e-07,2e-07,0.00775,0.04235,0.0125,2e-07,0.0421
"12015",1325000,382000,0.00635,2e-07,0.0058,0.00855,0.0197,0.00175,0.24805,0.01315,0.0016,2e-07,0.0026,0.05235,0.0011,0.06385,0.43265,1e-04,2e-07,2e-07,0.00195,0.04395,0.00895,2e-07,0.0278
"12016",1333000,382000,0.00875,2e-07,0.0045,0.00965,0.0099,0.00255,0.1473,0.007,0.0017,2e-07,8e-04,0.07895,0.0021,0.07035,0.50735,1e-04,2e-07,2e-07,0.002,0.04205,0.0021,2e-07,0.01535
"12017",1341000,382000,0.02275,2e-07,0.00605,0.0187,0.0066,0.00365,0.10205,0.03985,0.0014,2e-07,0.0019,0.0543,0.0159,0.1363,0.44835,2e-04,2e-07,2e-07,0.00245,0.06485,0.00245,2e-07,0.01485
"12018",1349000,382000,0.0108,2e-07,0.00955,0.0247,0.0163,0.0045,0.04815,0.04265,0.0016,2e-07,0.0103,0.0364,0.02765,0.20805,0.38525,0.01,2e-07,2e-07,0.0018,0.06215,0.00475,2e-07,0.01805
"12019",1357000,382000,0.00645,2e-07,0.0031,0.0016,0.00865,0.00895,0.0289,0.0024,8e-04,2e-07,0.0032,0.02755,0.0271,0.14495,0.5461,0.06645,2e-07,2e-07,0.001,0.05665,0.0014,2e-07,0.0018
"12020",1365000,382000,0.0116,2e-07,0.0026,0.0013,0.0112,0.08525,0.044,0.00145,0.00085,2e-07,0.002,0.05095,0.08545,0.1831,0.3584,0.00935,2e-07,2e-07,0.0024,0.12395,0.0017,2e-07,9e-04
"12021",1373000,382000,0.00675,2e-07,0.00145,0.0027,0.0068,0.0053,0.05165,0.00175,3e-04,2e-07,0.0027,0.0083,0.01215,0.09905,0.6827,0.0134,2e-07,2e-07,5e-04,0.0419,8e-04,2e-07,5e-04
"12022",1381000,382000,0.00375,2e-07,0.0017,0.0021,0.0049,0.001,0.08405,0.01925,2e-04,2e-07,0.0051,0.01165,0.0044,0.0463,0.6803,0.074,2e-07,2e-07,2e-04,0.01775,0.00185,2e-07,5e-04
"12023",1389000,382000,0.0026,2e-07,0.0018,0.00125,0.0038,6e-04,0.0392,0.01055,2e-04,2e-07,0.0033,0.02175,0.0022,0.03865,0.6253,0.0739,2e-07,2e-07,2e-04,0.0123,0.00385,2e-07,6e-04
"12024",1397000,382000,0.0018,2e-07,0.0017,0.00145,0.00315,2e-04,0.02845,0.00835,3e-04,2e-07,0.0025,0.0457,0.00245,0.0362,0.58275,0.07975,2e-07,2e-07,2e-04,0.0115,0.0056,2e-07,7e-04
"12025",1405000,382000,0.0011,2e-07,0.0015,0.00105,0.0018,2e-04,0.0184,0.00685,3e-04,2e-07,0.0022,0.05765,0.0021,0.02565,0.62395,0.0965,2e-07,2e-07,2e-04,0.009,0.0112,2e-07,0.00075
"12026",1413000,382000,0.001,2e-07,8e-04,4e-04,0.0012,1e-04,0.0307,0.0039,1e-04,2e-07,4e-04,0.0511,8e-04,0.01815,0.57675,0.11435,2e-07,2e-07,1e-04,0.0074,0.0115,2e-07,0.00105
"12027",1421000,382000,7e-04,2e-07,0.00045,2e-04,6e-04,2e-07,0.04945,0.00255,1e-04,2e-07,1e-04,0.05445,3e-04,0.0142,0.6196,0.1375,2e-07,2e-07,1e-04,0.00745,0.012,2e-07,0.0015
"12028",1429000,382000,7e-04,2e-07,4e-04,1e-04,9e-04,2e-07,0.0416,0.0018,1e-04,2e-07,2e-07,0.05565,2e-04,0.00955,0.6617,0.12975,2e-07,2e-07,1e-04,0.0062,0.02175,2e-07,0.001
"12029",1437000,382000,7e-04,2e-07,3e-04,1e-04,0.0011,2e-07,0.0428,0.0012,1e-04,2e-07,2e-07,0.04735,3e-04,0.0088,0.64245,0.13,2e-07,2e-07,1e-04,0.0035,0.008,2e-07,0.00095
"12030",1445000,382000,7e-04,2e-07,2e-04,1e-04,0.00095,1e-04,0.0371,6e-04,2e-04,2e-07,2e-07,0.05935,2e-04,0.00935,0.5677,0.1251,2e-07,2e-07,1e-04,0.0029,0.0043,2e-07,0.0013
"12031",1453000,382000,0.00095,2e-07,3e-04,1e-04,0.0019,1e-04,0.0437,8e-04,4e-04,2e-07,2e-07,0.0607,3e-04,0.0093,0.5476,0.1608,2e-07,2e-07,2e-04,0.0031,0.00285,2e-07,0.0025
"12032",1461000,382000,8e-04,2e-07,2e-04,1e-04,0.0013,1e-04,0.0455,7e-04,0.00035,2e-07,2e-07,0.0513,4e-04,0.00915,0.5221,0.15565,2e-07,2e-07,2e-04,0.0021,0.0027,2e-07,0.00215
"12033",1469000,382000,0.00105,2e-07,2e-04,1e-04,0.0016,1e-04,0.0846,0.0015,3e-04,2e-07,2e-07,0.04105,0.00045,0.01185,0.44125,0.1896,2e-07,2e-07,3e-04,0.0036,0.00345,2e-07,0.00285
"12034",1477000,382000,0.00095,2e-07,0.00015,2e-07,0.00145,2e-07,0.1172,0.0011,3e-04,2e-07,2e-07,0.0365,4e-04,0.01155,0.3124,0.2609,2e-07,2e-07,2e-04,0.0033,0.00465,2e-07,0.0026
"12035",1485000,382000,9e-04,2e-07,2e-04,2e-07,0.0017,2e-07,0.1789,0.001,3e-04,2e-07,2e-07,0.0203,3e-04,0.0109,0.24355,0.4044,2e-07,2e-07,2e-04,0.00285,0.0056,2e-07,0.0023
"12036",1493000,382000,6e-04,2e-07,1e-04,2e-07,0.0012,2e-07,0.13835,5e-04,2e-04,2e-07,2e-07,0.00835,2e-04,0.0095,0.1898,0.54345,2e-07,2e-07,1e-04,0.00245,0.0108,2e-07,0.0013
"12037",1501000,382000,8e-04,2e-07,1e-04,2e-07,0.0012,2e-07,0.11095,3e-04,3e-04,2e-07,2e-07,0.0075,3e-04,0.0095,0.197,0.5491,2e-07,2e-07,1e-04,0.0024,0.0145,2e-07,0.001
"12038",1509000,382000,0.0014,2e-07,2e-04,2e-07,0.0016,1e-04,0.1101,0.00045,4e-04,2e-07,2e-07,0.02075,3e-04,0.01005,0.23515,0.3943,2e-07,2e-07,2e-04,0.00275,0.01255,2e-07,0.0017
"12039",1517000,382000,0.00215,2e-07,2e-04,5e-05,0.0018,1e-04,0.0914,0.00085,5e-04,2e-07,2e-07,0.0413,7e-04,0.0122,0.35765,0.22365,2e-07,2e-07,3e-04,0.0033,0.01155,2e-07,0.0024
"12040",1525000,382000,0.0032,2e-07,2e-04,1e-04,0.0019,1e-04,0.07515,8e-04,7e-04,2e-07,2e-07,0.0555,6e-04,0.0097,0.4075,0.10545,2e-07,2e-07,3e-04,0.0027,0.00995,2e-07,0.0035
"12041",1533000,382000,0.00425,2e-07,2e-04,2e-04,0.00215,1e-04,0.0554,6e-04,0.0012,2e-07,2e-07,0.0805,6e-04,0.01075,0.4726,0.0518,2e-07,2e-07,4e-04,0.0029,0.01045,2e-07,0.00425
"12042",1541000,382000,0.0053,2e-07,2e-04,2e-04,0.0019,2e-04,0.04605,0.0011,0.0013,2e-07,2e-07,0.1015,0.00065,0.0118,0.5547,0.02405,2e-07,2e-07,3e-04,0.00285,0.0088,2e-07,0.005
"12043",1549000,382000,0.00525,2e-07,2e-04,3e-04,0.002,3e-04,0.03035,0.00115,0.00135,2e-07,2e-07,0.09995,5e-04,0.0156,0.5561,0.00835,2e-07,2e-07,0.00035,0.0037,0.0084,2e-07,0.0044
"12044",1557000,382000,0.0054,2e-07,2e-04,3e-04,0.00225,2e-04,0.02635,0.00075,0.0011,2e-07,2e-07,0.14445,5e-04,0.01295,0.56455,0.0041,2e-07,2e-07,2e-04,0.0027,0.0074,2e-07,0.0049
"12045",1565000,382000,0.00555,2e-07,2e-04,5e-04,0.0025,2e-04,0.01995,6e-04,0.00115,2e-07,2e-07,0.13435,0.00025,0.01295,0.6513,0.00245,2e-07,2e-07,2e-04,0.00315,0.008,2e-07,0.00415
"12046",1573000,382000,0.00495,2e-07,2e-04,5e-04,0.00225,2e-04,0.0262,3e-04,8e-04,2e-07,2e-07,0.13805,2e-04,0.01225,0.6669,0.00155,2e-07,2e-07,1e-04,0.0026,0.0068,2e-07,0.00355
"12047",1581000,382000,0.0043,2e-07,1e-04,3e-04,0.0029,2e-04,0.02565,3e-04,8e-04,2e-07,2e-07,0.1258,2e-04,0.0134,0.6782,8e-04,2e-07,2e-07,1e-04,0.00265,0.0067,2e-07,0.00325
"12048",1589000,382000,0.00405,2e-07,1e-04,3e-04,0.0033,2e-04,0.05815,2e-04,5e-04,2e-07,2e-07,0.10665,1e-04,0.0164,0.6526,0.001,2e-07,2e-07,1e-04,0.00215,0.00625,2e-07,0.0039
"12049",1597000,382000,0.0035,2e-07,1e-04,2e-04,0.00335,0.00025,0.1866,1e-04,3e-04,2e-07,2e-07,0.09655,1e-04,0.02245,0.53745,0.001,2e-07,2e-07,2e-07,0.003,0.01085,2e-07,0.0034
"12050",1605000,382000,0.0033,2e-07,1e-04,2e-04,0.00355,3e-04,0.4079,1e-04,2e-04,2e-07,2e-07,0.074,1e-04,0.0253,0.39015,6e-04,2e-07,2e-07,2e-07,0.0039,0.01415,2e-07,0.0036
"12051",1613000,382000,0.00235,2e-07,2e-07,2e-04,0.0022,2e-04,0.3851,1e-04,1e-04,2e-07,2e-07,0.0688,2e-07,0.02185,0.43495,2e-04,2e-07,2e-07,2e-07,0.0036,0.0102,2e-07,0.00295
"12052",1621000,382000,0.00225,2e-07,2e-07,2e-04,0.00175,1e-04,0.1175,1e-04,0.00015,2e-07,2e-07,0.0735,1e-04,0.01755,0.65825,2e-04,2e-07,2e-07,2e-07,0.0021,0.00885,2e-07,0.0033
"12053",1629000,382000,0.00225,2e-07,1e-04,0.00025,0.0017,1e-04,0.05465,1e-04,2e-04,2e-07,2e-07,0.08365,1e-04,0.01755,0.7143,1e-04,2e-07,2e-07,1e-04,0.00195,0.00775,2e-07,0.0044
"12054",1637000,382000,0.0023,2e-07,1e-04,3e-04,0.0012,2e-07,0.02745,1e-04,2e-04,2e-07,2e-07,0.07005,1e-04,0.0167,0.738,1e-04,2e-07,2e-07,2e-04,0.002,0.0109,2e-07,0.00655
"12058",1669000,382000,0.0018,2e-07,1e-04,9e-04,0.0011,2e-07,0.003,1e-04,2e-04,2e-07,2e-07,0.04035,1e-04,0.0248,0.842,1e-04,2e-07,2e-07,4e-04,0.0014,0.0205,2e-07,0.00945
"12059",1677000,382000,0.0023,2e-07,1e-04,0.00095,0.001,1e-04,0.0058,1e-04,0.00025,2e-07,2e-07,0.04415,1e-04,0.023,0.8019,2e-04,2e-07,2e-07,2e-04,0.0022,0.018,2e-07,0.0084
"12060",1685000,382000,0.0027,2e-07,1e-04,0.0011,0.00125,1e-04,0.00645,1e-04,3e-04,2e-07,2e-07,0.0456,1e-04,0.02175,0.7798,6e-04,2e-07,2e-07,2e-04,0.00365,0.0159,2e-07,0.0079
"12061",1693000,382000,0.00285,2e-07,1e-04,0.00095,0.0013,1e-04,0.00855,1e-04,4e-04,2e-07,2e-07,0.0534,1e-04,0.02985,0.7325,0.001,2e-07,2e-07,2e-04,0.00305,0.01635,2e-07,0.0073
"12062",1701000,382000,0.0032,2e-07,2e-04,8e-04,0.0019,2e-07,0.00705,1e-04,0.00045,2e-07,2e-07,0.05065,1e-04,0.02805,0.69495,0.00445,2e-07,2e-07,3e-04,0.00515,0.01215,2e-07,0.00755
"12063",1709000,382000,0.0033,2e-07,2e-04,0.00095,0.00215,1e-04,0.00985,1e-04,7e-04,2e-07,2e-07,0.06165,1e-04,0.032,0.66185,0.00895,2e-07,2e-07,3e-04,0.0058,0.01065,2e-07,0.00655
"12064",1717000,382000,0.00395,2e-07,2e-04,0.001,0.00225,1e-04,0.0063,2e-07,6e-04,2e-07,2e-07,0.0586,2e-04,0.03315,0.60015,0.02085,2e-07,2e-07,2e-04,0.0089,0.01125,2e-07,0.0087
"12065",1725000,382000,0.0036,2e-07,1e-04,0.0013,0.0022,1e-04,0.0062,2e-07,5e-04,2e-07,2e-07,0.0631,2e-04,0.0293,0.6068,0.03045,2e-07,2e-07,2e-04,0.0084,0.0085,2e-07,0.00655
"12066",1733000,382000,0.0042,2e-07,1e-04,7e-04,0.0022,1e-04,0.0073,2e-07,6e-04,2e-07,2e-07,0.0753,1e-04,0.03615,0.5149,0.08275,2e-07,2e-07,2e-04,0.01195,0.0085,2e-07,0.0058
"12067",1741000,382000,0.0037,2e-07,2e-04,8e-04,0.0023,2e-07,0.00865,2e-07,5e-04,2e-07,2e-07,0.0884,2e-04,0.0351,0.49585,0.10105,2e-07,2e-07,2e-04,0.01325,0.0088,2e-07,0.00545
"12068",1749000,382000,0.0031,2e-07,1e-04,7e-04,0.00145,2e-07,0.00525,2e-07,3e-04,2e-07,2e-07,0.0657,1e-04,0.0291,0.43105,0.16645,2e-07,2e-07,1e-04,0.01065,0.0068,2e-07,0.00285
"12069",1757000,382000,0.0024,2e-07,2e-07,4e-04,0.0012,2e-07,0.00435,2e-07,2e-04,2e-07,2e-07,0.06215,1e-04,0.02385,0.3842,0.23995,2e-07,2e-07,1e-04,0.01175,0.0058,2e-07,0.00225
"12070",1765000,382000,0.0023,2e-07,1e-04,4e-04,0.0011,2e-07,0.0044,2e-07,2e-04,2e-07,2e-07,0.0691,2e-07,0.02515,0.358,0.30445,2e-07,2e-07,1e-04,0.0106,0.00625,2e-07,0.00265
"12071",1773000,382000,0.00235,2e-07,2e-07,6e-04,0.001,2e-07,0.0054,2e-07,2e-04,2e-07,2e-07,0.06095,1e-04,0.0264,0.454,0.2347,2e-07,2e-07,1e-04,0.0077,0.0053,2e-07,0.0025
"12297",1213000,390000,0.0441,2e-07,0.00915,0.1169,3e-04,0.00365,0.00235,0.01145,0.0336,2e-07,2e-07,0.0753,0.00445,0.36455,0.07615,2e-07,2e-07,2e-07,0.0404,0.08625,0.00655,2e-07,0.02015
"12300",1237000,390000,0.01585,2e-07,0.002,0.01415,1e-04,0.0021,0.0033,0.0313,0.00725,2e-07,2e-07,0.07735,0.0052,0.06345,0.5805,2e-07,2e-07,2e-07,0.01125,0.0098,0.01395,2e-07,0.0059
"12301",1245000,390000,0.01125,2e-07,0.0016,0.0065,1e-04,0.0028,0.0017,0.03775,0.0048,2e-07,2e-07,0.0922,0.00555,0.05125,0.5994,2e-07,2e-07,2e-07,0.0072,0.0087,0.01065,2e-07,0.00555
"12302",1253000,390000,0.01525,2e-07,0.0021,0.0088,0.00015,0.004,0.00135,0.03195,0.005,2e-07,2e-07,0.09835,0.0064,0.03995,0.6238,2e-07,2e-07,2e-07,0.00745,0.01295,0.0102,2e-07,0.0039
"12303",1261000,390000,0.0193,2e-07,0.00265,0.01345,2e-04,0.00985,0.00105,0.0504,0.00785,2e-07,2e-07,0.1322,0.00925,0.03515,0.64815,2e-07,2e-07,2e-07,0.0082,0.0235,0.0096,2e-07,0.00315
"12304",1269000,390000,0.01645,2e-07,0.0026,0.01505,0.00055,0.0054,0.0021,0.03715,0.007,2e-07,2e-07,0.108,0.00595,0.0416,0.55495,2e-07,2e-07,2e-07,0.0076,0.01745,0.00875,2e-07,0.00405
"12305",1277000,390000,0.0145,2e-07,0.0032,0.01525,0.001,0.0037,0.0056,0.02825,0.0074,2e-07,2e-07,0.0974,0.007,0.04685,0.53885,2e-07,2e-07,2e-07,0.0074,0.01735,0.0066,2e-07,0.00465
"12306",1285000,390000,0.0124,2e-07,0.00325,0.01225,0.0019,0.0034,0.0071,0.02085,0.0052,2e-07,2e-07,0.0894,0.0059,0.0481,0.52205,2e-07,2e-07,2e-07,0.00705,0.01835,0.0068,2e-07,0.00685
"12307",1293000,390000,0.01415,2e-07,0.004,0.0155,0.00285,0.0029,0.01605,0.017,0.004,2e-07,2e-07,0.08815,0.0052,0.0497,0.51815,2e-07,2e-07,2e-07,0.0062,0.0175,0.00785,2e-07,0.0092
